node1,node2,free_bw,used_bw,pkloss,delay
1,3,78472.950847,21527049.152827,0.000852,1.389027
1,7,73577.772186,26422227.814125,0.00188,1.836538
1,16,82069.307163,17930692.836772,0.001129,3.118634
2,4,87107.873965,12892126.034503,0.000624,3.360271
2,7,93693.092154,6306907.84566,0.0,2.429605
2,12,92709.216088,7290783.91166,0.000525,2.73633
2,13,85187.662558,14812337.441644,0.001852,2.454638
2,18,24309.856556,690143.444342,0.0,3.292084
2,23,20302.192769,4697807.230937,0.00202,3.850818
3,10,71142.970108,28857029.891791,0.000241,3.061414
3,11,10957.695018,14042304.982386,0.003418,0.828147
3,14,483.879124,1066120.875926,0.0,2.541065
3,21,89635.143252,10364856.747676,0.001675,2.920389
4,16,78490.40765,21509592.350277,0.002173,2.301097
5,8,11821.509814,13178490.18621,0.002223,3.42226
5,16,6422.915618,18577084.381815,0.002255,3.244162
6,7,1549.838953,161.046804,0.0,2.860546
6,19,1124.892421,425107.579492,0.0,1.433492
7,17,82027.314209,17972685.790975,0.003289,2.297878
7,19,24999.838946,161.053559,0.0,2.07603
7,21,99996.799061,3200.939485,0.0,2.407789
8,9,18473.393726,6526606.274115,0.0,1.773715
9,15,24999.798691,201.308505,0.0,2.752304
9,16,75562.898842,24437101.157524,0.000272,3.63636
10,11,24999.838946,161.053559,0.0,3.551364
10,12,73291.659497,26708340.503292,0.002542,3.495455
10,16,77469.133941,22530866.059018,0.0,2.331018
10,17,89441.627314,10558372.685605,0.000483,0.90456
12,22,97498.113488,2501886.511971,0.0,1.617312
13,14,1549.838946,161.053559,0.0,2.331376
13,17,84526.3949,15473605.099815,0.002442,3.05891
13,19,23478.983347,1521016.653265,0.0,2.901912
15,20,24174.937091,825062.908908,0.0,2.715588
17,20,97808.666331,2191333.668848,0.002027,2.946138
17,23,20155.408287,4844591.712586,0.001981,3.358126
18,21,17568.422112,7431577.887761,0.0,1.581907
20,22,24896.811643,103188.357351,0.0,2.498031
