node1,node2,free_bw,used_bw,pkloss,delay
1,3,99886.803406,113196.594302,0.0,1.729012
1,7,90801.68454,9198315.460169,0.0,1.500607
1,16,99822.80609,177193.909963,0.0,0.967979
2,4,59303.712783,40696287.217023,0.002986,1.094937
2,7,78815.298658,21184701.342282,0.003471,1.790881
2,12,75407.330291,24592669.708973,0.00105,1.585126
2,13,89621.798658,10378201.342282,0.000619,1.616478
2,18,21626.798658,3373201.342282,0.0,92.881083
2,23,22239.914428,2760085.571737,0.0,1.199841
3,10,95717.798658,4282201.342282,0.0,1.420259
3,11,24995.838926,4161.073826,0.0,2.703786
3,14,1549.798658,201.342282,0.0,0.579357
3,21,99682.838926,317161.073826,0.0,0.608444
4,16,66330.623201,33669376.799308,0.004408,3.080845
5,8,16506.051506,8493948.494254,0.001399,2.759099
5,16,6917.05716,18082942.840422,0.001078,1.717687
6,7,1549.838926,161.073826,0.0,0.760913
6,19,1248.838926,301161.073826,0.0,0.482678
7,17,90212.709202,9787290.797808,0.001734,0.790119
7,19,24999.798658,201.342282,0.0,0.975013
7,21,98295.298658,1704701.342282,0.00173,1.588583
8,9,24999.838933,161.06707,0.0,5.525351
9,15,24999.798658,201.342282,0.0,2.617478
9,16,84524.298658,15475701.342282,0.000276,1.513958
10,11,13655.798658,11344201.342282,0.001415,2.061009
10,12,90069.215242,9930784.758046,0.000945,2.541304
10,16,99744.798658,255201.342282,0.0,1.752853
10,17,97175.917113,2824082.887398,0.0,1.780629
12,22,97631.997316,2368002.684339,0.0,0.765681
13,14,514.298658,1035701.342282,0.008825,1.58906
13,17,95140.502508,4859497.491877,0.000833,1.131415
13,19,23634.798658,1365201.342282,0.0,1.598358
15,20,24433.822406,566177.594218,0.0,2.269387
17,20,99000.382518,999617.481755,0.0,1.175404
17,23,22092.042614,2907957.386125,0.0,1.21212
18,21,24676.798658,323201.342282,0.0,0.54431
20,22,24467.843302,532156.698264,0.0,1.978159
