node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798599,201.401419,0.0,1.222491
1,7,99999.838886,161.114374,0.0,1.53029
1,16,99999.758328,241.671562,0.0,0.858545
2,4,99999.79859,201.409869,0.0,1.367927
2,7,99999.798599,201.401419,0.0,0.969887
2,12,99999.838872,161.127895,0.0,1.246691
2,13,99999.838879,161.121135,0.0,0.860453
2,18,24999.838872,161.127895,0.0,1.156807
2,23,24999.838872,161.127895,0.0,1.120448
3,10,99999.798599,201.401419,0.0,1.412511
3,11,24999.79859,201.409869,0.0,1.655698
3,14,1549.838872,161.127895,0.0,2.059221
3,21,99999.79859,201.409869,0.0,0.535369
4,16,99999.79859,201.409869,0.0,0.350237
5,8,24999.798599,201.401419,0.0,1.505136
5,16,24999.838879,161.121135,0.0,1.546025
6,7,1549.798607,201.392968,0.0,1.524687
6,19,1549.798599,201.401419,0.0,1.510739
7,17,99999.798599,201.401419,0.0,0.68748
7,19,24999.838879,161.121135,0.0,1.4534
7,21,99999.838879,161.121135,0.0,1.269221
8,9,24999.758328,241.671562,0.0,1.046658
9,15,24999.798607,201.392968,0.0,1.067996
9,16,99999.798599,201.401419,0.0,1.161337
10,11,24999.79859,201.409869,0.0,1.913667
10,12,99999.79859,201.409869,0.0,1.242399
10,16,99999.758318,241.681702,0.0,0.969172
10,17,99999.758308,241.691843,0.0,1.196623
12,22,99999.838872,161.127895,0.0,1.30856
13,14,1549.838879,161.121135,0.0,1.01912
13,17,99999.798599,201.401419,0.0,0.0
13,19,24999.838879,161.121135,0.0,1.033902
15,20,24999.838879,161.121135,0.0,0.850439
17,20,99999.79859,201.409869,0.0,1.220226
17,23,24999.838872,161.127895,0.0,0.36633
18,21,24999.838872,161.127895,0.0,0.992656
20,22,24999.838872,161.127895,0.0,0.984073
