node1,node2,free_bw,used_bw,pkloss,delay
1,3,99336.413788,663586.211684,0.0,2.929568
1,7,99999.838906,161.094098,0.0,3.134489
1,16,99989.656416,10343.583523,0.0,1.300097
2,4,99160.666555,839333.445209,0.0,2.14982
2,7,99790.925368,209074.632243,0.0,2.015352
2,12,99064.677966,935322.033898,0.0,2.879739
2,13,98627.40311,1372596.889608,0.0,0.416398
2,18,24849.643229,150356.77127,0.0,1.570225
2,23,24889.438496,110561.503608,0.0,1.413822
3,10,99133.103113,866896.887323,0.0,0.0
3,11,24996.645887,3354.113359,0.0,0.0
3,14,1549.798641,201.359174,0.0,0.995755
3,21,97036.533937,2963466.062589,0.0,0.111699
4,16,98739.577782,1260422.218493,0.0,2.259135
5,8,24000.334256,999665.74377,0.0,0.730038
5,16,24999.79192,208.079876,0.0,1.596093
6,7,1522.030037,27969.962712,0.0,1.800418
6,19,1549.798641,201.359174,0.0,1.068234
7,17,97715.045222,2284954.778085,0.0,1.968503
7,19,24700.194983,299805.017199,0.0,2.441406
7,21,97843.156641,2156843.359342,0.0,1.449108
8,9,22635.159325,2364840.674553,0.0,0.630975
9,15,24999.798641,201.359174,0.0,1.624823
9,16,95288.687662,4711312.337863,0.0,1.693606
10,11,23324.288393,1675711.606766,0.0,0.0
10,12,95613.463935,4386536.065131,0.0,0.0
10,16,95453.888413,4546111.586543,0.0,0.0
10,17,93379.054619,6620945.381324,0.0,0.0
12,22,99007.007216,992992.784024,0.0,0.77343
13,14,1152.210253,397789.747462,0.0,8.178473
13,17,97721.518248,2278481.751825,0.0,0.627637
13,19,24997.838745,2161.255139,0.0,0.069737
15,20,24831.192159,168807.841052,0.0,1.621485
17,20,99469.937995,530062.00538,0.0,0.732183
17,23,24986.83727,13162.730233,0.0,1.626134
18,21,22825.974699,2174025.300639,0.0,0.512958
20,22,24968.594059,31405.940594,0.0,2.160192
