node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.758389,241.610738,0.0,68.04502
1,7,99999.798666,201.333837,0.0,0.476122
1,16,99999.798658,201.342282,0.0,0.0
2,4,99999.798624,201.376071,0.0,2.02775
2,7,99999.798658,201.342283,0.0,2.405643
2,12,99999.798641,201.359174,0.0,1.337171
2,13,99999.798658,201.342283,0.0,1.194239
2,18,24999.798641,201.359174,0.0,2.706051
2,23,24999.798632,201.367622,0.0,0.852823
3,10,99999.798666,201.333837,0.0,1.404405
3,11,24999.838926,161.073826,0.0,2.081275
3,14,1549.798666,201.333837,0.0,1.393676
3,21,99999.838933,161.06707,0.0,1.962543
4,16,99999.798641,201.359176,0.0,1.579881
5,8,24999.838913,161.087341,0.0,1.284003
5,16,24999.798641,201.359176,0.0,1.633406
6,7,1549.838933,161.06707,0.0,1.936793
6,19,1549.838926,161.073826,0.0,1.863599
7,17,99999.798658,201.342283,0.0,1.931429
7,19,24999.798666,201.333837,0.0,1.528859
7,21,99999.798675,201.325392,0.0,2.557516
8,9,24999.838919,161.080583,0.0,1.282454
9,15,24999.798666,201.333837,0.0,1.508713
9,16,99999.798649,201.350728,0.0,1.894116
10,11,24999.798666,201.333837,0.0,0.728846
10,12,99999.838926,161.073827,0.0,1.015425
10,16,99999.798666,201.333837,0.0,1.388073
10,17,99999.838933,161.06707,0.0,0.993848
12,22,99999.798641,201.359174,0.0,0.686884
13,14,1549.798675,201.325392,0.0,1.142502
13,17,99999.798658,201.342283,0.0,0.970602
13,19,24999.798666,201.333837,0.0,0.61059
15,20,24999.798649,201.350731,0.0,1.378655
17,20,99999.798641,201.359176,0.0,1.640558
17,23,24999.798632,201.367622,0.0,0.508666
18,21,24999.798658,201.342283,0.0,2.524137
20,22,24999.798632,201.367622,0.0,0.655413
