node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.838804,161.195534,0.0,1.360893
1,7,99999.798506,201.494417,0.0,1.559615
1,16,99999.838798,161.202301,0.0,1.455426
2,4,99999.798506,201.494417,0.0,1.738667
2,7,99999.798506,201.494417,0.0,0.939846
2,12,99999.798506,201.494417,0.0,1.410961
2,13,99999.798506,201.494417,0.0,0.140071
2,18,24999.798506,201.494417,0.0,1.357555
2,23,24999.798506,201.494417,0.0,0.267982
3,10,99999.838804,161.195534,0.0,0.948548
3,11,24999.798506,201.494417,0.0,0.987053
3,14,1549.798506,201.494417,0.0,1.010776
3,21,99999.798506,201.494417,0.0,1.465201
4,16,99999.838798,161.202301,0.0,0.471592
5,8,24999.798506,201.494417,0.0,1.082778
5,16,24999.798506,201.494417,0.0,0.471711
6,7,1549.798506,201.494417,0.0,1.551747
6,19,1549.798506,201.494417,0.0,1.641273
7,17,99999.798506,201.494417,0.0,1.539826
7,19,24999.798506,201.494417,0.0,1.844287
7,21,99999.798506,201.494417,0.0,1.548171
8,9,24999.838804,161.195534,0.0,1.253009
9,15,24999.838804,161.195534,0.0,0.782013
9,16,99999.838804,161.195534,0.0,0.988841
10,11,24999.798506,201.494417,0.0,1.307011
10,12,99999.798506,201.494417,0.0,1.233816
10,16,99999.838804,161.195534,0.0,1.62816
10,17,99999.798506,201.494417,0.0,0.463486
12,22,99999.798506,201.494417,0.0,1.06442
13,14,1549.798506,201.494417,0.0,0.240564
13,17,99999.798506,201.494417,0.0,0.0
13,19,24999.798506,201.494417,0.0,0.274301
15,20,24999.798506,201.494417,0.0,0.406861
17,20,99999.798506,201.494417,0.0,1.35994
17,23,24999.798506,201.494417,0.0,0.8111
18,21,24999.798506,201.494417,0.0,1.395583
20,22,24999.798506,201.494417,0.0,1.255631
