node1,node2,free_bw,used_bw,pkloss,delay
1,3,83861.391288,16138608.712201,0.000577,2.520442
1,7,87387.571285,12612428.715196,0.000429,1.79708
1,16,98472.27105,1527728.950017,0.0,2.451897
2,4,89557.802751,10442197.249245,0.0,0.921011
2,7,92253.898021,7746101.979202,0.000309,1.563072
2,12,89130.530341,10869469.65887,0.0,1.873255
2,13,96898.379738,3101620.261657,9.5e-05,1.251698
2,18,23848.177127,1151822.872827,0.0,2.025008
2,23,24347.030611,652969.389319,0.0,1.132369
3,10,74810.308229,25189691.771436,0.000514,3.476977
3,11,16517.500991,8482499.008606,0.000832,1.033306
3,14,1296.894209,253105.791044,0.0,1.286864
3,21,97707.664049,2292335.95103,0.0,2.341628
4,16,85904.528682,14095471.31835,0.000145,1.474142
5,8,15841.871855,9158128.144918,0.000288,1.849651
5,16,21368.557531,3631442.46897,0.0,0.767469
6,7,1357.863133,192136.866823,0.0,1.51217
6,19,1490.820999,59179.00132,0.0,2.501011
7,17,90460.0,9540000.0,0.000605,1.880527
7,19,24099.179,900821.000368,0.0,2.219319
7,21,96775.920832,3224079.168064,0.0,1.962304
8,9,11778.195236,13221804.763502,0.000254,2.210379
9,15,24811.861791,188138.208655,0.0,0.716567
9,16,74080.496478,25919503.522308,9e-05,1.018882
10,11,22578.611204,2421388.795706,0.0,1.136184
10,12,77537.894014,22462105.985733,0.000598,1.30105
10,16,75421.506206,24578493.794029,0.000248,2.37906
10,17,88393.653137,11606346.863468,0.000305,2.406001
12,22,98229.358826,1770641.173911,0.0,1.514077
13,14,702.123449,847876.551493,0.0,0.0
13,17,94065.790003,5934209.996645,0.000263,0.730038
13,19,24679.459956,320540.044179,0.0,1.662016
15,20,24937.859779,62140.221402,0.0,3.261685
17,20,98931.15733,1068842.670245,0.0,2.284169
17,23,24287.048223,712951.777146,0.0,1.637459
18,21,21860.260845,3139739.155106,0.000216,0.809193
20,22,24945.857095,54142.905065,0.0,0.73266
