node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.838967,161.033297,0.0,1.759529
1,7,99999.838973,161.026545,0.0,1.29652
1,16,99999.798708,201.291621,0.0,0.54729
2,4,99999.798708,201.291621,0.0,1.136661
2,7,99999.798717,201.283181,0.0,1.244783
2,12,99999.798708,201.291621,0.0,1.378775
2,13,99999.798708,201.291621,0.0,1.497865
2,18,24999.798708,201.291621,0.0,1.452684
2,23,24999.83896,161.040051,0.0,0.90456
3,10,99999.838967,161.033297,0.0,1.410007
3,11,24999.798708,201.291621,0.0,1.323581
3,14,1549.838973,161.026545,0.0,2.121806
3,21,99999.798708,201.291621,0.0,1.083255
4,16,99999.798708,201.291621,0.0,1.168489
5,8,24999.75845,241.549945,0.0,1.404524
5,16,24999.798708,201.291621,0.0,1.512647
6,7,1549.838973,161.026545,0.0,1.270771
6,19,1549.838967,161.033297,0.0,1.346707
7,17,99999.798708,201.291621,0.0,1.407027
7,19,24999.838973,161.026545,0.0,1.307726
7,21,99999.838973,161.026545,0.0,0.961423
8,9,24999.75845,241.549945,0.0,1.352787
9,15,24999.798708,201.291621,0.0,0.988245
9,16,99999.798708,201.291621,0.0,1.402974
10,11,24999.838967,161.033297,0.0,0.386953
10,12,99999.798708,201.291621,0.0,1.172066
10,16,99999.798708,201.291621,0.0,1.497388
10,17,99999.798708,201.291621,0.0,0.823617
12,22,99999.798708,201.291621,0.0,1.315475
13,14,1549.838973,161.026545,0.0,1.561403
13,17,99999.798708,201.291621,0.0,1.664519
13,19,24999.838967,161.033297,0.0,1.638055
15,20,24999.798708,201.291621,0.0,0.987649
17,20,99999.798708,201.291621,0.0,1.413584
17,23,24999.83896,161.040051,0.0,1.127481
18,21,24999.798708,201.291621,0.0,1.195312
20,22,24999.798708,201.291621,0.0,1.56498
