node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798573,201.426773,0.0,1.954675
1,7,99999.798582,201.418321,0.0,1.545072
1,16,99999.798582,201.418321,0.0,0.647902
2,4,99999.838865,161.134657,0.0,1.340985
2,7,99999.798582,201.418321,0.0,1.03569
2,12,99999.798573,201.426773,0.0,0.258923
2,13,99999.798582,201.418321,0.0,1.13833
2,18,24999.838865,161.134657,0.0,1.145244
2,23,24999.838865,161.134657,0.0,1.245499
3,10,99999.798582,201.418321,0.0,1.404643
3,11,24999.798582,201.418321,0.0,1.532078
3,14,1549.798582,201.418321,0.0,1.816154
3,21,99999.798582,201.418321,0.0,0.949144
4,16,99999.838872,161.127895,0.0,1.781583
5,8,24999.838859,161.141418,0.0,0.20659
5,16,24999.838865,161.134657,0.0,0.96643
6,7,1549.79859,201.409869,0.0,0.693321
6,19,1549.798582,201.418321,0.0,1.623511
7,17,99999.79859,201.409869,0.0,0.935435
7,19,24999.798582,201.418321,0.0,1.317024
7,21,99999.79859,201.409869,0.0,1.589775
8,9,24999.838859,161.141418,0.0,2.911568
9,15,24999.798582,201.418321,0.0,1.694679
9,16,99999.818723,181.277334,0.0,0.573635
10,11,24999.79859,201.409869,0.0,1.135111
10,12,99999.798582,201.418321,0.0,1.110077
10,16,99999.79859,201.409869,0.0,0.659585
10,17,99999.79859,201.409869,0.0,0.944972
12,22,99999.798582,201.418321,0.0,0.37837
13,14,1549.79859,201.409869,0.0,1.395702
13,17,99999.79859,201.409869,0.0,0.633717
13,19,24999.798582,201.418321,0.0,1.244664
15,20,24999.798582,201.418321,0.0,1.408339
17,20,99999.798582,201.418321,0.0,0.769258
17,23,24999.79859,201.409869,0.0,1.561522
18,21,24999.838872,161.127895,0.0,1.606584
20,22,24999.798573,201.426773,0.0,1.908302
