node1,node2,free_bw,used_bw,pkloss,delay
1,3,99997.836748,2163.251596,0.0,2.976656
1,7,99999.838771,161.229374,0.0,4.805803
1,16,92198.649647,7801350.352704,9.3e-05,1.499057
2,4,79188.06937,20811930.630004,0.000262,1.607537
2,7,99067.447284,932552.716092,0.0,0.269771
2,12,73705.591401,26294408.598539,0.000112,4.449964
2,13,84306.409003,15693590.996588,0.000414,1.522303
2,18,20251.917038,4748082.962465,0.0,2.123237
2,23,24631.474033,368525.967315,0.0,2.72572
3,10,94967.772926,5032227.074236,0.0,2.852678
3,11,24999.838764,161.236144,0.0,1.127362
3,14,404.685925,1145314.074572,0.0,5.349517
3,21,97981.807188,2018192.811555,0.0,3.06344
4,16,87593.905757,12406094.243384,0.000159,1.392007
5,8,13325.198997,11674801.003032,0.000157,0.0
5,16,24999.798463,201.536718,0.0,0.527978
6,7,1549.838771,161.229374,0.0,0.54276
6,19,1233.520322,316479.677528,0.0,2.330184
7,17,99001.449782,998550.218341,0.000159,3.817439
7,19,24999.838764,161.236144,0.0,1.83773
7,21,99343.705776,656294.223751,0.00018,2.556443
8,9,3346.203561,21653796.439368,0.000244,9.008408
9,15,24651.447766,348552.233792,0.0,2.265811
9,16,64415.884447,35584115.55257,0.0,1.334786
10,11,13156.620087,11843379.912664,0.0,1.101971
10,12,90626.80401,9373195.990008,0.000388,3.509998
10,16,81446.481693,18553518.307021,0.000169,1.378059
10,17,76716.375546,23283624.454148,0.000256,3.311872
12,22,98675.527416,1324472.58376,0.0,3.334403
13,14,1500.789385,49210.614713,0.0,2.162576
13,17,83705.695667,16294304.333221,0.000724,0.997782
13,19,23774.605307,1225394.692644,0.0,1.586437
15,20,24999.798455,201.54518,0.0,2.208471
17,20,98860.855353,1139144.64659,0.0,4.063964
17,23,24393.684117,606315.883289,0.0,2.504468
18,21,24207.03363,792966.369958,0.0,2.774477
20,22,24901.85968,98140.320113,0.0,3.065109
