node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798607,201.392968,0.0,1.537085
1,7,99999.838886,161.114374,0.0,1.804829
1,16,99999.758328,241.671562,0.0,1.258373
2,4,99999.838879,161.121135,0.0,1.726747
2,7,99999.838879,161.121135,0.0,2.015591
2,12,99999.838886,161.114374,0.0,1.485586
2,13,99999.798607,201.392968,0.0,0.0
2,18,24999.838886,161.114374,0.0,1.534343
2,23,24999.838886,161.114374,0.0,0.679851
3,10,99999.798607,201.392968,0.0,1.171589
3,11,24999.798607,201.392968,0.0,1.280427
3,14,1549.798607,201.392968,0.0,1.583934
3,21,99999.798607,201.392968,0.0,1.037002
4,16,99999.798607,201.392968,0.0,1.546979
5,8,24999.79859,201.409869,0.0,0.0
5,16,24999.838879,161.121135,0.0,20.802975
6,7,1549.798599,201.401419,0.0,1.701474
6,19,1549.798599,201.401419,0.0,1.40357
7,17,99999.838879,161.121135,0.0,1.949787
7,19,24999.838886,161.114374,0.0,1.918793
7,21,99999.838886,161.114374,0.0,1.787663
8,9,24999.758308,241.691843,0.0,0.826597
9,15,24999.758318,241.681702,0.0,1.692057
9,16,99999.798599,201.401419,0.0,1.672745
10,11,24999.798607,201.392968,0.0,1.286268
10,12,99999.798607,201.392968,0.0,1.574636
10,16,99999.758328,241.671562,0.0,1.579046
10,17,99999.758318,241.681702,0.0,1.761079
12,22,99999.838879,161.121135,0.0,1.297474
13,14,1549.838886,161.114374,0.0,0.0
13,17,99999.798599,201.401419,0.0,0.0
13,19,24999.798607,201.392968,0.0,0.0
15,20,24999.798607,201.392968,0.0,0.519395
17,20,99999.838879,161.121135,0.0,1.902699
17,23,24999.838879,161.121135,0.0,1.17743
18,21,24999.838886,161.114374,0.0,1.499295
20,22,24999.838879,161.121135,0.0,1.567483
