node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798767,201.23255,0.0,1.561522
1,7,99999.758521,241.47906,0.0,0.825644
1,16,99999.839007,160.992789,0.0,1.364946
2,4,99999.798742,201.257863,0.0,0.265121
2,7,99999.798767,201.23255,0.0,0.962973
2,12,99999.798751,201.249424,0.0,1.493812
2,13,99999.798793,201.207249,0.0,1.384258
2,18,24999.798751,201.249424,0.0,1.654029
2,23,24999.758491,241.509436,0.0,1.146317
3,10,99999.798767,201.23255,0.0,1.174808
3,11,24999.798767,201.23255,0.0,1.348972
3,14,1549.798767,201.23255,0.0,1.027465
3,21,99999.798767,201.23255,0.0,1.046658
4,16,99999.798742,201.257863,0.0,1.569033
5,8,24999.839,160.999541,0.0,1.580715
5,16,24999.798742,201.257863,0.0,1.193285
6,7,1549.798767,201.23255,0.0,1.104593
6,19,1549.798759,201.240986,0.0,1.426697
7,17,99999.798751,201.249424,0.0,1.347899
7,19,24999.758511,241.489183,0.0,0.740647
7,21,99999.758521,241.47906,0.0,0.680804
8,9,24999.839007,160.99279,0.0,1.327991
9,15,24999.839,160.999539,0.0,1.306415
9,16,99999.798751,201.249424,0.0,1.75333
10,11,24999.798759,201.240986,0.0,1.348615
10,12,99999.839,160.999539,0.0,1.233697
10,16,99999.839007,160.992789,0.0,1.495838
10,17,99999.839,160.999539,0.0,1.614451
12,22,99999.798742,201.257862,0.0,1.333594
13,14,1549.758551,241.448699,0.0,1.172543
13,17,99999.839027,160.97255,0.0,1.501083
13,19,24999.798793,201.207249,0.0,1.262307
15,20,24999.839,160.999539,0.0,1.786828
17,20,99999.798742,201.257862,0.0,1.457453
17,23,24999.798734,201.266301,0.0,1.270175
18,21,24999.798751,201.249424,0.0,1.554132
20,22,24999.798742,201.257862,0.0,1.244187
