node1,node2,free_bw,used_bw,pkloss,delay
1,3,99996.951965,3048.034956,0.0,0.141621
1,7,80530.082538,19469917.46175,0.000265,0.45085
1,16,72565.997223,27434002.777232,0.0,1.711249
2,4,93850.576638,6149423.362243,0.000351,0.990152
2,7,84613.157094,15386842.905661,0.000232,2.431989
2,12,93445.20413,6554795.870182,0.000373,2.1106
2,13,91239.141243,8760858.757461,0.000369,3.533721
2,18,21272.484191,3727515.808674,0.0,1.784682
2,23,24517.88465,482115.349776,0.0,0.029683
3,10,91382.126544,8617873.456303,0.0,1.665354
3,11,13408.465702,11591534.2982,0.000661,2.298594
3,14,543.568086,1006431.914435,0.0,0.570893
3,21,95881.84877,4118151.229958,0.000494,1.802444
4,16,86847.256986,13152743.013502,0.000655,1.917005
5,8,14769.536625,10230463.374742,0.000884,1.364589
5,16,24962.176628,37823.372456,0.0,1.528382
6,7,1326.373529,223626.471177,0.0,0.899673
6,19,1274.800403,275199.596943,0.0,2.586842
7,17,99791.129458,208870.54222,0.0,1.486897
7,19,24825.086999,174913.000898,0.0,2.554774
7,21,96238.485026,3761514.974461,0.0,1.58596
8,9,3525.114013,21474885.986635,0.00089,2.201676
9,15,24999.838771,161.229377,0.0,3.468037
9,16,64225.331808,35774668.192058,0.000391,2.531409
10,11,24986.096566,13903.434475,0.0,1.350641
10,12,78609.174013,21390825.987487,0.00086,2.488375
10,16,67846.277294,32153722.70559,0.000342,1.706123
10,17,79080.036818,20919963.18204,0.000338,3.032446
12,22,98302.699291,1697300.708638,0.001457,1.347899
13,14,1518.23313,31766.869676,0.0,0.0
13,17,99805.921062,194078.937587,0.0,1.632929
13,19,23832.654342,1167345.658216,0.0,1.293659
15,20,24397.136928,602863.072083,0.0,2.081394
17,20,98082.43891,1917561.08954,0.0,4.822254
17,23,24672.903137,327096.86314,0.0,1.504779
18,21,23211.978793,1788021.207326,0.0,1.140594
20,22,24997.953918,2046.082179,0.0,1.654029
