node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.655091,344.908572,0.0,1.435876
1,7,99998.81904,1180.960371,0.0,0.815272
1,16,99999.695353,304.646871,0.0,2.151608
2,4,99999.655062,344.937508,0.0,1.484513
2,7,99999.608136,391.864123,0.0,1.671076
2,12,99999.655077,344.923039,0.0,2.031803
2,13,99999.655091,344.908572,0.0,1.493096
2,18,24999.56784,432.160383,0.0,1.841068
2,23,24999.655062,344.937508,0.0,1.574278
3,10,99999.655091,344.908572,0.0,1.000404
3,11,24999.608119,391.880557,0.0,16.242146
3,14,1549.561147,438.852542,0.0,1.289845
3,21,99999.655091,344.908572,0.0,1.411915
4,16,99999.648352,351.648354,0.0,1.659989
5,8,24999.608103,391.896994,0.0,1.650572
5,16,24999.655062,344.937505,0.0,2.266884
6,7,1549.655106,344.894108,0.0,1.34325
6,19,1549.608119,391.880557,0.0,1.200557
7,17,99999.075323,924.677074,0.0,1.9871
7,19,24999.655106,344.894108,0.0,1.242518
7,21,99999.392074,607.926191,0.0,1.470566
8,9,24999.648381,351.618856,0.0,1.123667
9,15,24999.695353,304.646871,0.0,1.634836
9,16,99999.648381,351.618856,0.0,2.118349
10,11,24999.608119,391.880557,0.0,1.617193
10,12,99999.392023,607.977185,0.0,1.676798
10,16,99999.648366,351.633604,0.0,1.5769
10,17,99999.432286,567.713795,0.0,1.687288
12,22,99999.391997,608.002684,0.0,1.983523
13,14,1549.608119,391.880557,0.0,1.005769
13,17,99999.648366,351.633604,0.0,1.56045
13,19,24999.608119,391.880557,0.0,1.413703
15,20,24999.655062,344.937508,0.0,1.72174
17,20,99999.432239,567.76142,0.0,2.166986
17,23,24999.655048,344.951974,0.0,1.676917
18,21,24999.614814,385.186429,0.0,1.789331
20,22,24999.655048,344.951974,0.0,2.302408
