node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.79859,201.409869,0.0,1.610398
1,7,99999.838879,161.121135,0.0,0.635386
1,16,99999.758318,241.681702,0.0,1.509428
2,4,99999.838899,161.100857,0.0,1.499176
2,7,99999.838886,161.114374,0.0,0.986814
2,12,99999.838892,161.107615,0.0,1.312017
2,13,99999.798599,201.401419,0.0,1.791596
2,18,24999.838886,161.114374,0.0,1.29354
2,23,24999.838899,161.100857,0.0,1.990438
3,10,99999.798599,201.401419,0.0,1.597524
3,11,24999.798599,201.401419,0.0,1.154065
3,14,1549.798599,201.401419,0.0,1.389742
3,21,99999.798599,201.401419,0.0,1.217365
4,16,99999.798624,201.376071,0.0,1.35386
5,8,24999.798607,201.392969,0.0,1.120806
5,16,24999.838892,161.107615,0.0,0.146627
6,7,1549.798599,201.401419,0.0,0.0
6,19,1549.798599,201.401419,0.0,1.399279
7,17,99999.798615,201.384519,0.0,0.763297
7,19,24999.838886,161.114374,0.0,0.644445
7,21,99999.838886,161.114374,0.0,0.0
8,9,24999.798599,201.401419,0.0,1.309633
9,15,24999.758328,241.671562,0.0,0.0
9,16,99999.798607,201.392968,0.0,1.157522
10,11,24999.798607,201.392968,0.0,3.961802
10,12,99999.798615,201.384519,0.0,0.720263
10,16,99999.758328,241.671562,0.0,1.054049
10,17,99999.798615,201.384519,0.0,1.430631
12,22,99999.838906,161.094098,0.0,1.38557
13,14,1549.798599,201.401419,0.0,1.353741
13,17,99999.798607,201.392969,0.0,1.451135
13,19,24999.798599,201.401419,0.0,1.498342
15,20,24999.798615,201.384519,0.0,0.0
17,20,99999.838899,161.100856,0.0,1.588225
17,23,24999.838906,161.094098,0.0,1.38247
18,21,24999.838892,161.107615,0.0,1.165748
20,22,24999.838899,161.100856,0.0,1.362681
