node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798658,201.342282,0.0,0.649691
1,7,99999.798658,201.342282,0.0,0.272512
1,16,99999.838919,161.080583,0.0,0.448942
2,4,99999.798607,201.392969,0.0,0.960469
2,7,99999.838913,161.087341,0.0,0.291467
2,12,99999.798607,201.392969,0.0,1.365066
2,13,99999.838919,161.080585,0.0,1.232624
2,18,24999.758339,241.661423,0.0,0.579834
2,23,24999.758318,241.681706,0.0,0.819325
3,10,99999.798649,201.350728,0.0,1.0221
3,11,24999.798649,201.350728,0.0,1.416087
3,14,1549.798658,201.342282,0.0,0.176549
3,21,99999.798649,201.350728,0.0,0.386119
4,16,99999.798615,201.384522,0.0,0.259995
5,8,24999.798632,201.367625,0.0,1.53482
5,16,24999.758349,241.651285,0.0,0.0
6,7,1549.798658,201.342282,0.0,0.716448
6,19,1549.798649,201.350728,0.0,1.024008
7,17,99999.752999,247.000594,0.0,1.2573
7,19,24999.798658,201.342283,0.0,1.504421
7,21,99999.798649,201.350728,0.0,1.759648
8,9,24999.838913,161.087341,0.0,0.891209
9,15,24999.75301,246.99023,0.0,1.06883
9,16,99999.712716,287.284474,0.0,0.695944
10,11,24999.798641,201.359174,0.0,0.851274
10,12,99999.752979,247.021319,0.0,1.347661
10,16,99999.75301,246.990227,0.0,1.063943
10,17,99999.667072,332.927807,0.0,1.105905
12,22,99999.672387,327.612974,0.0,2.147675
13,14,1549.798666,201.333837,0.0,1.327038
13,17,99999.838913,161.087344,0.0,1.023531
13,19,24999.798658,201.342283,0.0,1.199245
15,20,24999.838906,161.094104,0.0,1.053095
17,20,99999.798599,201.401419,0.0,1.220226
17,23,24999.672373,327.626723,0.0,1.607299
18,21,24999.758349,241.651285,0.0,0.834107
20,22,24999.798599,201.401419,0.0,1.983643
