node1,node2,free_bw,used_bw,pkloss,delay
1,3,99759.044916,240955.083536,0.000152,2.045989
1,7,99999.798506,201.494417,0.0,1.924157
1,16,99401.046047,598953.953118,0.0,1.268029
2,4,98622.605841,1377394.158979,4.7e-05,2.189279
2,7,99999.798514,201.485959,0.0,1.885653
2,12,99514.761308,485238.692271,0.000122,1.737714
2,13,98737.260578,1262739.422431,0.000168,1.455903
2,18,24979.564137,20435.862995,0.0,0.742435
2,23,24986.884365,13115.63486,0.0,1.613379
3,10,99932.187726,67812.274368,0.0,1.042366
3,11,24994.263023,5736.976881,0.0,1.344323
3,14,1527.757703,22242.297036,0.0,2.105474
3,21,99847.489233,152510.767175,0.0,1.354694
4,16,99463.421091,536578.909203,4.7e-05,1.574993
5,8,24395.729974,604270.026113,0.000117,0.805974
5,16,24994.262833,5737.166852,0.0,2.036214
6,7,1549.798506,201.494417,0.0,1.690149
6,19,1500.368567,49631.433129,0.0,1.245737
7,17,99843.202736,156797.264425,0.000299,1.681685
7,19,24999.798506,201.494417,0.0,1.366377
7,21,99999.798514,201.485959,0.0,1.890779
8,9,24147.126032,852873.967853,0.00011,0.555515
9,15,24999.818663,181.336518,0.0,75.274944
9,16,98843.589657,1156410.342512,0.0,1.271605
10,11,24685.505267,314494.732536,0.0,1.119852
10,12,99232.412275,767587.724732,5.2e-05,1.14429
10,16,99228.377932,771622.068285,8.2e-05,1.32513
10,17,99019.554227,980445.772989,7e-05,1.360178
12,22,99943.854619,56145.381389,0.0,0.772119
13,14,1547.953574,2046.425727,0.0,1.793265
13,17,98928.853534,1071146.465699,0.00012,1.941681
13,19,24909.117072,90882.928423,0.0,1.773477
15,20,24982.878442,17121.558213,0.0,1.523137
17,20,99942.944347,57055.653488,0.0,1.831651
17,23,24999.798539,201.460589,0.0,2.55537
18,21,24908.606447,91393.55272,0.0,1.05989
20,22,24999.798539,201.460589,0.0,0.548601
