node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1550.0,0.0,0.621,0
14,3,1549.761,0.238,1.129,0.01
13,14,1550.0,0.0,0.621,0
13,17,100000.0,0.0,0.742,0
13,2,100000.0,0.0,0.699,0
13,19,25000.0,0.0,0.477,0
19,7,24999.762,0.238,0.907,0.01
19,13,24999.762,0.239,0.477,0.01
19,6,1549.762,0.238,1.402,0.01
7,19,25000.0,0.0,0.907,0
7,17,100000.0,0.0,0.788,0
7,2,100000.0,0.0,0.85,0
7,1,100000.0,0.0,1.01,0
7,21,99999.762,0.239,0.53,0.01
7,6,1549.762,0.238,0.695,0.01
17,13,99999.762,0.239,0.742,0.01
17,7,100000.0,0.0,0.788,0
17,23,25000.0,0.0,0.709,0
17,20,100000.0,0.0,1.711,0
17,10,100000.0,0.0,0.356,0
23,17,25000.0,0.0,0.71,0
23,2,25000.0,0.0,0.828,0
20,17,100000.0,0.0,1.711,0
20,15,25000.0,0.0,0.65,0
20,22,25000.0,0.0,1.479,0
2,13,100000.0,0.0,0.699,0
2,7,100000.0,0.0,0.851,0
2,23,25000.0,0.0,0.827,0
2,4,100000.0,0.0,0.618,0
2,12,100000.0,0.0,1.222,0
2,18,25000.0,0.0,1.473,0
4,2,100000.0,0.0,0.618,0
4,16,100000.0,0.0,1.385,0
12,2,99999.762,0.238,1.222,0.01
12,22,99999.762,0.238,0.819,0.01
12,10,99999.762,0.239,1.325,0.01
18,2,25000.0,0.0,1.473,0
18,21,24999.762,0.239,0.699,0.01
16,4,100000.0,0.0,1.385,0
16,5,25000.0,0.0,0.986,0
16,9,99999.762,0.239,0.001,0.01
16,1,99999.762,0.238,0.345,0.01
16,10,99999.762,0.239,0.638,0.01
5,16,25000.0,0.0,0.986,0
5,8,25000.0,0.0,1.179,0
15,20,25000.0,0.0,0.649,0
15,9,25000.0,0.0,0.001,0
22,12,100000.0,0.0,0.819,0
22,20,24999.762,0.238,1.479,0.01
9,16,100000.0,0.0,0.001,0
9,15,24999.761,0.239,0.001,0.01
9,8,24999.761,0.239,0.001,0.01
1,16,99999.762,0.238,0.345,0.01
1,7,99999.762,0.238,1.01,0.01
1,3,99999.762,0.238,1.506,0.01
10,16,100000.0,0.0,0.638,0
10,12,99999.761,0.238,1.325,0.01
10,17,99999.761,0.238,0.356,0.01
10,11,24999.761,0.239,0.421,0.01
10,3,99999.761,0.238,0.981,0.01
11,10,24999.761,0.239,0.421,0.01
11,3,24999.761,0.238,0.635,0.01
3,10,100000.0,0.0,0.981,0
3,1,100000.0,0.0,1.506,0
3,11,25000.0,0.0,0.635,0
3,14,1550.0,0.0,1.129,0
3,21,99999.762,0.239,0.266,0.01
21,7,99999.761,0.238,0.53,0.01
21,3,99999.761,0.238,0.266,0.01
21,18,24999.761,0.238,0.699,0.01
6,7,1550.0,0.0,0.694,0
6,19,1550.0,0.0,1.402,0
8,9,24999.761,0.239,0.001,0.01
8,5,24999.761,0.238,1.179,0.01
