node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1299.805,250.696,0.001,0.01
14,3,1549.76,0.24,0.546,0.01
13,14,1550.0,0.0,0.001,0
13,17,98245.128,1751.364,0.126,0.01
13,2,95212.899,4783.488,0.001,0
13,19,24564.266,434.863,0.001,0.01
19,7,24397.8,603.105,1.517,0.01
19,13,24999.76,0.24,0.001,0.01
19,6,1412.68,137.526,0.811,0.01
7,19,25000.0,0.0,1.517,0
7,17,97552.729,2454.293,1.429,0
7,2,96597.456,3394.046,1.357,0.01
7,1,99587.902,412.305,1.272,0.01
7,21,91458.187,8548.566,1.166,0
7,6,1549.76,0.24,1.546,0.01
17,13,95532.234,4470.746,0.126,0.13
17,7,90248.356,9753.27,1.429,0.18
17,23,25000.0,0.0,0.693,0
17,20,99678.321,321.518,1.238,0.01
17,10,100000.0,0.0,0.336,0
23,17,24994.046,5.957,0.693,0.01
23,2,25000.0,0.0,0.001,0
20,17,99684.436,315.722,1.238,0.01
20,15,24934.505,65.495,1.121,0.01
20,22,25000.0,0.0,0.783,0
2,13,99773.633,226.82,0.001,0.01
2,7,100000.0,0.0,1.356,0
2,23,25000.0,0.0,0.001,0
2,4,96183.457,3812.494,0.001,0.16
2,12,92035.462,7958.581,0.001,0.07
2,18,25000.0,0.0,0.001,0
4,2,93733.213,6269.61,0.001,0
4,16,97104.888,2893.666,0.178,0.01
12,2,98474.763,1525.237,0.001,0.01
12,22,99612.554,387.253,1.618,0.01
12,10,96199.18,3808.433,2.309,0.01
18,2,25000.0,0.0,0.001,0
18,21,23206.936999999998,1793.063,1.153,0.01
16,4,93635.125,6362.099,0.178,0.09
16,5,25000.0,0.0,0.315,0
16,9,90985.33499999999,9019.17,0.341,0.01
16,1,97951.568,2029.685,1.069,1.16
16,10,90133.906,9860.951,1.183,0.3
5,16,25000.0,0.0,0.314,0
5,8,21082.238,3923.567,0.001,0.15
15,20,24910.689,83.357,1.121,6.67
15,9,25000.0,0.0,0.001,0
22,12,99583.217,416.992,1.618,0.01
22,20,24999.76,0.24,0.783,0.01
9,16,84928.736,15075.644,0.34,0
9,15,24964.018,35.964,0.001,0.01
9,8,19787.606,5219.479,1.038,0.11
1,16,99856.505,143.137,1.069,0.01
1,7,96810.741,3193.63,1.272,0
1,3,95164.907,4847.031,1.366,0
10,16,90867.501,9127.552,1.183,0
10,12,89142.23300000001,10853.933,2.309,0
10,17,88658.74799999999,11342.409,0.336,0
10,11,22445.048,2561.759,0.001,0
10,3,98185.198,1814.802,1.059,0.01
11,10,18357.681,6643.686,0.001,0.18
11,3,24999.76,0.24,0.262,0.01
3,10,85961.022,14038.978,1.059,0.01
3,1,98448.072,1545.959,1.366,0.38
3,11,25000.0,0.0,0.262,0
3,14,941.167,613.573,0.546,0
3,21,99963.946,35.982,1.067,0.01
21,7,98230.525,1773.02,1.165,0.01
21,3,92601.139,7389.805,1.067,0.32
21,18,23772.614,1233.343,1.153,0
6,7,1550.0,0.0,1.546,0
6,19,1430.621,119.2,0.811,0.01
8,9,16877.916,8131.574,1.039,0
8,5,21279.479,3709.371,0.001,0.01
