node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1549.762,0.238,0.623,0.01
14,3,1213.81,336.19,0.001,0.01
13,14,794.436,755.19,0.623,0.01
13,17,90008.669,9991.331,69.525,0.01
13,2,99445.307,554.693,1.688,0.01
13,19,24274.178,725.463,0.001,0.01
19,7,24811.262,188.832,0.001,0.01
19,13,24368.906,631.406,0.001,0.01
19,6,1308.179,241.821,0.001,0.01
7,19,24999.762,0.238,0.001,0.01
7,17,94954.653,5042.85,1.769,0.01
7,2,79199.01,20800.99,0.857,0.01
7,1,87643.327,12356.241,3.531,0
7,21,94323.24799999999,5682.653,0.001,0
7,6,1550.0,0.0,1.37,0
17,13,99928.986,71.014,69.525,0.01
17,7,70220.406,29776.634,1.769,0.06
17,23,24958.476,41.545,0.96,0.01
17,20,98655.002,1344.998,1.27,0.01
17,10,99976.158,23.83,0.471,0.01
23,17,24887.881,112.063,0.96,0.01
23,2,25000.0,0.0,0.505,0
20,17,99032.479,967.521,1.27,0.01
20,15,24551.509,448.713,1.182,0.01
20,22,24999.762,0.238,0.088,0.01
2,13,93325.743,6674.257,1.688,0.01
2,7,99734.218,265.782,0.857,0.01
2,23,24999.762,0.238,0.505,0.01
2,4,95892.673,4107.327,0.231,0.01
2,12,76596.436,23397.663,1.367,0.03
2,18,20591.722999999998,4406.096,0.001,0.01
4,2,82603.881,17402.02,0.23,0
4,16,94340.95,5659.05,0.001,0.01
12,2,94099.01,5900.99,1.366,0.01
12,22,98501.149,1498.11,0.618,0.01
12,10,100000.0,0.0,0.273,0
18,2,24999.762,0.238,0.001,0.01
18,21,22623.078,2378.099,0.001,0.01
16,4,82403.01,17596.99,0.001,0.01
16,5,24993.861,6.136,0.402,0.01
16,9,79440.95,20559.05,1.305,0.01
16,1,97008.198,2994.738,1.5,0
16,10,89873.901,10121.089,0.553,0.01
5,16,11375.22,13637.426,0.402,0
5,8,24999.762,0.238,2.741,0.01
15,20,24604.396,395.408,1.183,0.01
15,9,24999.762,0.238,1.699,0.01
22,12,99097.358,903.089,0.618,0.01
22,20,25000.0,0.0,0.088,0
9,16,90581.782,9418.218,1.306,0.01
9,15,25000.0,0.0,1.698,0
9,8,12873.465,12120.634,1.7,0.05
1,16,77675.054,22335.248,1.5,0.05
1,7,86959.921,13041.188,3.531,0.09
1,3,99958.734,41.286,2.485,0.01
10,16,100000.0,0.0,0.553,0
10,12,100000.0,0.0,0.273,0
10,17,86546.50200000001,13454.257,0.471,0.04
10,11,18960.376,6036.713,1.635,0.1
10,3,95912.637,4087.363,0.407,0.01
11,10,25000.0,0.0,1.635,0
11,3,16998.256999999998,8003.681,0.883,0
3,10,89979.179,10020.821,0.407,0.01
3,1,87696.625,12297.29,2.485,0.01
3,11,25000.0,0.0,0.883,0
3,14,1550.0,0.0,0.001,0
3,21,99911.529,88.515,0.706,0.01
21,7,97692.713,2307.287,0.001,0.01
21,3,95108.079,4889.5,0.706,0.01
21,18,25000.0,0.0,0.001,0
6,7,1549.762,0.238,1.371,0.01
6,19,1361.262,188.738,0.001,0.01
8,9,25000.0,0.0,1.7,0
8,5,11533.703,13453.736,2.741,0.04
