node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1549.76,0.24,0.001,0.01
14,3,1109.18,440.82,0.188,0.01
13,14,1550.0,0.0,0.001,0
13,17,99999.76,0.24,75.053,0.01
13,2,69035.162,30979.141,0.001,0
13,19,24362.359,637.96,0.001,0.01
19,7,24082.16,916.923,0.342,0.01
19,13,25000.0,0.0,0.001,0
19,6,1550.0,0.0,0.316,0
7,19,25000.0,0.0,0.342,0
7,17,92199.96,7800.04,0.3,0.01
7,2,92194.246,7805.754,1.448,0.01
7,1,99904.496,95.457,0.001,0.01
7,21,91902.49799999999,8103.457,0.551,0
7,6,1383.287,166.797,2.939,0.01
17,13,73093.666,26889.995,75.053,0.11
17,7,93265.974,6722.118,0.299,0.18
17,23,24988.092,11.908,0.68,0.01
17,20,99410.549,589.156,0.001,0.01
17,10,99999.76,0.24,0.219,0.01
23,17,24999.76,0.24,0.68,0.01
23,2,24916.404,83.596,0.257,0.01
20,17,99351.333,648.991,0.001,0.01
20,15,25000.0,0.0,0.001,0
20,22,25000.0,0.0,0.001,0
2,13,99767.792,232.324,0.001,0.01
2,7,95730.949,4269.051,1.448,0.01
2,23,24988.092,11.908,0.257,0.01
2,4,75338.342,24649.75,0.339,0.05
2,12,76034.965,23941.168,0.329,0.05
2,18,24988.092,11.902,0.455,0.01
4,2,81327.872,18684.036,0.339,0
4,16,78303.217,21696.783,0.461,0.01
12,2,100000.0,0.0,0.329,0
12,22,98821.099,1184.264,0.496,0
12,10,94453.6,5551.944,0.486,0.01
18,2,22780.25,2220.859,0.455,0.01
18,21,25000.0,0.0,0.315,0
16,4,80958.961,19029.131,0.461,0.06
16,5,13973.107,11021.388,0.356,0.01
16,9,93551.768,6448.232,0.334,0.01
16,1,91330.909,8664.763,0.001,0.01
16,10,100000.0,0.0,0.239,0
5,16,11716.965,13295.624,0.356,0
5,8,20726.89,4277.381,2.847,0.01
15,20,24981.889,18.093,0.001,0.01
15,9,24821.049,178.861,0.209,0.01
22,12,99244.214,756.164,0.496,0.01
22,20,25000.0,0.0,0.001,0
9,16,90181.538,9818.462,0.334,0.01
9,15,24684.436,315.722,0.209,0.01
9,8,25000.0,0.0,0.396,0
1,16,99875.027,125.035,0.001,0.01
1,7,88103.804,11902.138,0.001,0.01
1,3,87395.62700000001,12605.057,0.001,0.09
10,16,99999.76,0.24,0.239,0.01
10,12,100000.0,0.0,0.487,0
10,17,77333.533,22678.961,0.219,0
10,11,25000.0,0.0,0.092,0
10,3,100000.0,0.0,0.261,0
11,10,25000.0,0.0,0.092,0
11,3,16956.084,8047.936,0.206,0.01
3,10,84690.215,15315.742,0.261,0
3,1,90998.701,8992.312,0.001,0.01
3,11,20925.157,4078.761,0.206,0
3,14,495.36699999999996,1054.633,0.188,0.01
3,21,99827.246,172.667,0.379,0.01
21,7,100000.0,0.0,0.551,0
21,3,96266.813,3729.095,0.379,0.16
21,18,21177.502,3822.498,0.314,0.01
6,7,1388.921,160.999,2.94,0.01
6,19,1549.76,0.24,0.315,0.01
8,9,25000.0,0.0,0.397,0
8,5,18447.275999999998,6546.181,2.847,0.01
