node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1549.76,0.24,0.52,0.01
14,3,1550.0,0.0,1.42,0
13,14,1549.76,0.24,0.52,0.01
13,17,99999.76,0.24,0.541,0.01
13,2,99999.76,0.24,0.353,0.01
13,19,24999.76,0.24,0.504,0.01
19,7,25000.0,0.0,0.498,0
19,13,25000.0,0.0,0.504,0
19,6,1550.0,0.0,0.57,0
7,19,24999.76,0.24,0.498,0.01
7,17,100000.0,0.0,0.341,0
7,2,100000.0,0.0,0.391,0
7,1,100000.0,0.0,0.784,0
7,21,100000.0,0.0,0.461,0
7,6,1550.0,0.0,0.103,0
17,13,100000.0,0.0,0.542,0
17,7,100000.0,0.0,0.342,0
17,23,25000.0,0.0,9.197,0
17,20,100000.0,0.0,1.089,0
17,10,99999.76,0.24,1.308,0.01
23,17,25000.0,0.0,9.197,0
23,2,24999.76,0.24,0.076,0.01
20,17,99999.76,0.24,1.09,0.01
20,15,24999.76,0.24,0.001,0.01
20,22,24999.76,0.24,0.478,0.01
2,13,100000.0,0.0,0.353,0
2,7,100000.0,0.0,0.391,0
2,23,25000.0,0.0,0.076,0
2,4,100000.0,0.0,2.457,0
2,12,99999.76,0.24,18.073,0.01
2,18,24999.76,0.24,59.655,0.01
4,2,100000.0,0.0,2.457,0
4,16,100000.0,0.0,0.443,0
12,2,100000.0,0.0,18.073,0
12,22,100000.0,0.0,1.1,0
12,10,100000.0,0.0,0.397,0
18,2,24999.76,0.24,59.655,0.01
18,21,25000.0,0.0,0.676,0
16,4,99999.76,0.24,0.443,0.01
16,5,24999.76,0.24,1.57,0.01
16,9,100000.0,0.0,0.047,0
16,1,100000.0,0.0,0.751,0
16,10,100000.0,0.0,0.001,0
5,16,24999.76,0.24,1.569,0.01
5,8,24999.76,0.24,1.501,0.01
15,20,24999.76,0.24,0.001,0.01
15,9,24999.76,0.24,0.001,0.01
22,12,99999.76,0.24,1.101,0.01
22,20,25000.0,0.0,0.478,0
9,16,99999.76,0.24,0.047,0.01
9,15,25000.0,0.0,0.001,0
9,8,25000.0,0.0,0.045,0
1,16,100000.0,0.0,0.75,0
1,7,100000.0,0.0,0.784,0
1,3,100000.0,0.0,1.284,0
10,16,99999.76,0.24,0.001,0.01
10,12,100000.0,0.0,0.397,0
10,17,100000.0,0.0,1.308,0
10,11,25000.0,0.0,0.001,0
10,3,100000.0,0.0,0.581,0
11,10,25000.0,0.0,0.001,0
11,3,25000.0,0.0,0.231,0
3,10,100000.0,0.0,0.581,0
3,1,100000.0,0.0,1.284,0
3,11,25000.0,0.0,0.231,0
3,14,1550.0,0.0,1.42,0
3,21,100000.0,0.0,0.882,0
21,7,100000.0,0.0,0.462,0
21,3,100000.0,0.0,0.882,0
21,18,25000.0,0.0,0.676,0
6,7,1549.76,0.24,0.103,0.01
6,19,1549.76,0.24,0.57,0.01
8,9,25000.0,0.0,0.046,0
8,5,25000.0,0.0,1.501,0
