node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1550.0,0.0,1.649,0
14,3,1549.76,0.24,2.681,0.01
13,14,1549.76,0.24,1.649,0.01
13,17,100000.0,0.0,0.22,0
13,2,100000.0,0.0,0.508,0
13,19,25000.0,0.0,0.797,0
19,7,24999.76,0.24,0.001,0.01
19,13,24999.76,0.24,0.797,0.01
19,6,1549.76,0.24,0.076,0.01
7,19,24999.76,0.24,0.001,0.01
7,17,100000.0,0.0,0.001,0
7,2,100000.0,0.0,0.001,0
7,1,100000.0,0.0,0.001,0
7,21,99999.76,0.24,0.001,0.01
7,6,1549.76,0.24,8.347,0.01
17,13,99999.76,0.24,0.221,0.01
17,7,99999.76,0.24,0.001,0.01
17,23,24999.76,0.24,0.512,0.01
17,20,99999.76,0.24,0.581,0.01
17,10,100000.0,0.0,1.168,0
23,17,25000.0,0.0,0.512,0
23,2,25000.0,0.0,0.001,0
20,17,100000.0,0.0,0.581,0
20,15,24999.76,0.24,0.001,0.01
20,22,25000.0,0.0,0.916,0
2,13,99999.76,0.24,0.508,0.01
2,7,99999.76,0.24,0.001,0.01
2,23,24999.76,0.24,0.001,0.01
2,4,99999.76,0.24,0.001,0.01
2,12,99999.76,0.24,0.001,0.01
2,18,24999.76,0.24,0.001,0.01
4,2,100000.0,0.0,0.001,0
4,16,100000.0,0.0,0.364,0
12,2,100000.0,0.0,0.001,0
12,22,100000.0,0.0,0.306,0
12,10,100000.0,0.0,0.721,0
18,2,25000.0,0.0,0.001,0
18,21,24999.76,0.24,57.616,0.01
16,4,99999.76,0.24,0.364,0.01
16,5,24999.76,0.24,0.852,0.01
16,9,99999.76,0.24,0.612,0.01
16,1,99999.76,0.24,1.418,0.01
16,10,99999.76,0.24,1.26,0.01
5,16,25000.0,0.0,0.852,0
5,8,25000.0,0.0,1.003,0
15,20,25000.0,0.0,0.001,0
15,9,25000.0,0.0,0.352,0
22,12,99999.76,0.24,0.307,0.01
22,20,24999.76,0.24,0.916,0.01
9,16,100000.0,0.0,0.612,0
9,15,24999.76,0.24,0.351,0.01
9,8,24999.76,0.24,0.849,0.01
1,16,100000.0,0.0,1.418,0
1,7,99999.76,0.24,0.001,0.01
1,3,99999.76,0.24,1.876,0.01
10,16,100000.0,0.0,1.26,0
10,12,99999.76,0.24,0.721,0.01
10,17,99999.76,0.24,1.168,0.01
10,11,24999.76,0.24,0.764,0.01
10,3,99999.76,0.24,1.171,0.01
11,10,25000.0,0.0,0.764,0
11,3,24999.76,0.24,0.816,0.01
3,10,100000.0,0.0,1.171,0
3,1,100000.0,0.0,1.876,0
3,11,25000.0,0.0,0.816,0
3,14,1550.0,0.0,2.681,0
3,21,99999.76,0.24,0.251,0.01
21,7,100000.0,0.0,0.001,0
21,3,100000.0,0.0,0.251,0
21,18,25000.0,0.0,57.616,0
6,7,1550.0,0.0,8.348,0
6,19,1550.0,0.0,0.077,0
8,9,25000.0,0.0,0.849,0
8,5,24999.76,0.24,1.004,0.01
