node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1549.762,0.238,0.023,0.01
14,3,1550.0,0.0,0.655,0
13,14,1550.0,0.0,0.024,0
13,17,99999.762,0.238,0.001,0.01
13,2,99999.762,0.238,0.001,0.01
13,19,24999.762,0.238,0.001,0.01
19,7,25000.0,0.0,0.369,0
19,13,25000.0,0.0,0.001,0
19,6,1550.0,0.0,0.001,0
7,19,25000.0,0.0,0.369,0
7,17,99999.762,0.238,4.027,0.01
7,2,99999.762,0.238,0.432,0.01
7,1,99999.762,0.238,0.612,0.01
7,21,100000.0,0.0,0.483,0
7,6,1550.0,0.0,0.001,0
17,13,100000.0,0.0,0.001,0
17,7,100000.0,0.0,4.027,0
17,23,25000.0,0.0,0.001,0
17,20,100000.0,0.0,0.37,0
17,10,99999.762,0.238,0.039,0.01
23,17,24999.762,0.238,0.001,0.01
23,2,24999.762,0.238,0.001,0.01
20,17,100000.0,0.0,0.37,0
20,15,25000.0,0.0,0.001,0
20,22,25000.0,0.0,0.584,0
2,13,100000.0,0.0,0.001,0
2,7,100000.0,0.0,0.432,0
2,23,25000.0,0.0,0.001,0
2,4,100000.0,0.0,1.454,0
2,12,100000.0,0.0,0.339,0
2,18,25000.0,0.0,0.421,0
4,2,99999.762,0.238,1.454,0.01
4,16,99999.762,0.238,0.001,0.01
12,2,100000.0,0.0,0.339,0
12,22,100000.0,0.0,0.449,0
12,10,100000.0,0.0,0.042,0
18,2,25000.0,0.0,0.421,0
18,21,25000.0,0.0,0.267,0
16,4,100000.0,0.0,0.001,0
16,5,25000.0,0.0,64.224,0
16,9,100000.0,0.0,0.001,0
16,1,100000.0,0.0,0.001,0
16,10,100000.0,0.0,0.001,0
5,16,24999.762,0.238,64.224,0.01
5,8,24999.762,0.238,1.439,0.01
15,20,24999.762,0.238,0.001,0.01
15,9,24999.762,0.238,0.001,0.01
22,12,100000.0,0.0,0.449,0
22,20,25000.0,0.0,0.584,0
9,16,99999.762,0.238,0.001,0.01
9,15,25000.0,0.0,0.001,0
9,8,25000.0,0.0,0.336,0
1,16,100000.0,0.0,0.001,0
1,7,100000.0,0.0,0.611,0
1,3,100000.0,0.0,0.576,0
10,16,99999.762,0.238,0.001,0.01
10,12,100000.0,0.0,0.042,0
10,17,100000.0,0.0,0.039,0
10,11,25000.0,0.0,0.001,0
10,3,100000.0,0.0,0.181,0
11,10,25000.0,0.0,0.001,0
11,3,25000.0,0.0,0.465,0
3,10,99999.762,0.238,0.181,0.01
3,1,99999.762,0.238,0.577,0.01
3,11,24999.762,0.238,0.465,0.01
3,14,1549.762,0.238,0.655,0.01
3,21,100000.0,0.0,0.425,0
21,7,100000.0,0.0,0.483,0
21,3,100000.0,0.0,0.425,0
21,18,25000.0,0.0,0.267,0
6,7,1549.762,0.238,0.001,0.01
6,19,1549.762,0.238,0.001,0.01
8,9,25000.0,0.0,0.336,0
8,5,25000.0,0.0,1.439,0
