node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1549.76,0.24,1.352,0.01
14,3,1511.421,38.56,0.81,0.01
13,14,1549.76,0.24,1.352,0.01
13,17,99999.76,0.24,1.94,0.01
13,2,99639.96,360.04,0.773,0.01
13,19,24999.76,0.24,0.876,0.01
19,7,24967.361,32.639,0.417,0.01
19,13,25000.0,0.0,0.876,0
19,6,1550.0,0.0,0.657,0
7,19,24993.533,6.467,0.417,0.01
7,17,99987.545,12.455,0.001,0.01
7,2,98931.521,1074.427,0.426,0
7,1,98748.531,1256.79,0.599,0
7,21,99995.848,4.152,0.248,0.01
7,6,1543.772,6.224,1.406,0.01
17,13,100000.0,0.0,1.94,0
17,7,99821.697,178.303,0.001,0.01
17,23,25000.0,0.0,0.001,0
17,20,99993.772,6.228,1.15,0.01
17,10,99999.76,0.239,1.34,0.01
23,17,24999.76,0.24,0.001,0.01
23,2,24973.078,26.922,0.819,0.01
20,17,99961.174,38.826,1.15,0.01
20,15,24999.76,0.24,13.828,0.01
20,22,24999.76,0.24,1.49,0.01
2,13,99993.772,6.228,0.773,0.01
2,7,98953.828,1040.224,0.427,0.26
2,23,24993.772,6.228,0.82,0.01
2,4,99837.721,162.279,0.377,0.01
2,12,99987.281,12.719,0.403,0.01
2,18,25000.0,0.0,0.864,0
4,2,97694.455,2317.441,0.377,0
4,16,99987.545,12.455,2.364,0.01
12,2,99601.613,398.387,0.403,0.01
12,22,99993.509,6.491,48.502,0.01
12,10,100000.0,0.0,0.254,0
18,2,24999.76,0.24,0.864,0.01
18,21,24854.339,145.661,1.449,0.01
16,4,98712.068,1281.984,2.363,0.38
16,5,25000.0,0.0,0.001,0
16,9,99975.09,24.91,1.22,0.01
16,1,99792.084,207.812,0.77,0.01
16,10,100000.0,0.0,0.001,0
5,16,24639.713,360.287,0.001,0.01
5,8,24999.76,0.24,0.61,0.01
15,20,24999.76,0.24,13.828,0.01
15,9,24955.23,44.77,0.848,0.01
22,12,99961.174,38.826,48.502,0.01
22,20,25000.0,0.0,1.49,0
9,16,98997.721,1002.279,1.22,0.01
9,15,24993.772,6.228,0.847,0.01
9,8,24987.545,12.455,1.411,0.01
1,16,99981.327,18.683,0.77,0.01
1,7,99235.164,759.269,0.599,0.27
1,3,99781.399,218.601,0.651,0.01
10,16,99999.761,0.24,0.001,0.01
10,12,100000.0,0.0,0.254,0
10,17,100000.0,0.0,1.34,0
10,11,25000.0,0.0,1.604,0
10,3,99812.792,187.208,0.811,0.01
11,10,25000.0,0.0,1.604,0
11,3,24521.246,478.516,44.946,0.01
3,10,99993.776,6.224,0.811,0.01
3,1,99155.543,844.457,0.651,0.01
3,11,24993.512,6.491,44.945,0.01
3,14,1543.776,6.228,0.81,0.01
3,21,99991.701,8.303,0.695,0.01
21,7,99845.389,154.611,0.248,0.01
21,3,99940.615,59.356,0.696,0.01
21,18,24993.772,6.228,1.449,0.01
6,7,1517.146,32.87,1.406,0.01
6,19,1549.761,0.24,0.657,0.01
8,9,24598.571,407.377,1.412,0
8,5,24993.772,6.228,0.61,0.01
