node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1247.614,302.386,0.545,0.01
14,3,1550.0,0.0,0.291,0
13,14,726.501,823.499,0.545,0.01
13,17,88689.98,11304.095,0.001,0.05
13,2,90034.831,9953.32,0.44,0.12
13,19,24265.129,734.871,0.258,0.01
19,7,24834.115,165.802,0.326,0.01
19,13,24259.443,740.557,0.259,0.01
19,6,1265.626,284.232,0.303,0.01
7,19,25000.0,0.0,0.326,0
7,17,93521.868,6475.427,0.001,0.09
7,2,97696.533,2304.612,0.47,0.01
7,1,99609.18,390.82,1.022,0.01
7,21,96991.873,3009.622,0.631,0.01
7,6,1550.0,0.0,0.539,0
17,13,90177.256,9828.668,0.001,0
17,7,93726.004,6276.801,0.001,0
17,23,24869.662,130.338,0.001,0.01
17,20,98696.62,1303.38,74.062,0.01
17,10,84003.738,16000.159,0.001,0
23,17,24904.97,95.03,0.001,0.01
23,2,24999.762,0.239,0.035,0.01
20,17,98749.702,1250.298,74.062,0.01
20,15,24567.515,432.485,0.176,0.01
20,22,24999.761,0.239,24.534,0.01
2,13,96356.461,3643.539,0.441,0.01
2,7,99372.008,627.68,0.47,0.01
2,23,24994.076,5.922,0.036,0.01
2,4,94976.064,5023.936,1.069,0.01
2,12,91196.262,8803.738,0.628,0.01
2,18,21717.853,3282.147,0.443,0.01
4,2,90094.076,9905.924,1.068,0.01
4,16,94691.451,5302.624,0.431,0.11
12,2,97642.068,2357.932,0.628,0.01
12,22,98518.887,1481.113,1.578,0.01
12,10,94063.698,5933.353,1.172,0.01
18,2,22813.638,2186.362,0.443,0.01
18,21,25000.0,0.0,0.452,0
16,4,89934.35399999999,10065.646,0.431,0.01
16,5,13796.859,11203.141,0.679,0.01
16,9,90781.551,9218.449,0.04,0.01
16,1,92238.966,7769.021,0.447,0
16,10,87321.67,12677.953,0.149,0
5,16,12155.547,12844.453,0.679,0.01
5,8,19490.02,5509.98,0.538,0.01
15,20,24478.41,521.59,0.176,0.01
15,9,24999.761,0.239,0.013,0.01
22,12,99052.087,947.913,1.578,0.01
22,20,25000.0,0.0,24.534,0
9,16,89673.439,10326.561,0.039,0.01
9,15,24940.755,59.245,0.013,0.01
9,8,25000.0,0.0,0.287,0
1,16,89299.831,10705.487,0.447,0.01
1,7,93012.618,6987.382,1.022,0.01
1,3,99774.983,225.017,0.451,0.01
10,16,88310.7,11689.185,0.149,0.05
10,12,83011.187,16991.332,1.172,0.03
10,17,83769.141,16233.002,0.001,0.04
10,11,19741.699,5260.915,0.226,0.01
10,3,97915.628,2084.372,1.034,0.01
11,10,17001.988,7994.039,0.225,0.01
11,3,25000.0,0.0,0.541,0
3,10,93687.67,6312.33,1.034,0.01
3,1,98010.134,1989.866,0.451,0.01
3,11,24946.468,53.559,0.542,0.01
3,14,1549.762,0.239,0.291,0.01
3,21,99709.846,290.298,0.84,0.01
21,7,99946.68,53.294,0.631,0.01
21,3,97642.068,2356.761,0.84,0.01
21,18,25000.0,0.0,0.453,0
6,7,1549.762,0.238,0.539,0.01
6,19,1383.959,166.123,0.304,0.01
8,9,25000.0,0.0,0.287,0
8,5,17967.674,7032.326,0.538,0.01
