node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1245.952,304.048,1.366,0.01
14,3,1550.0,0.0,0.021,0
13,14,1049.37,500.63,1.366,0.01
13,17,95478.381,4517.92,1.357,0.13
13,2,89962.179,10042.84,0.001,0.01
13,19,24999.76,0.24,1.538,0.01
19,7,24898.68,101.32,0.883,0.01
19,13,24564.92,434.863,1.538,0.01
19,6,1454.64,95.312,2.029,0.01
7,19,24308.4,691.6,0.883,0.01
7,17,95871.784,4118.36,0.838,0.29
7,2,96745.84,3254.16,0.001,0.01
7,1,99374.2,625.487,0.114,0.01
7,21,99415.92,583.788,1.442,0.01
7,6,1550.0,0.0,1.403,0
17,13,90785.84,9209.555,1.357,0.01
17,7,99964.24,35.742,0.838,0.01
17,23,25000.0,0.0,0.413,0
17,20,98951.04,1048.96,0.001,0.01
17,10,91596.16,8399.64,0.463,0.01
23,17,24922.52,77.48,0.414,0.01
23,2,25000.0,0.0,8.423,0
20,17,99600.44,399.56,0.001,0.01
20,15,24838.84,161.079,0.689,0.01
20,22,24999.76,0.24,0.598,0.01
2,13,98110.68,1888.376,0.001,0.01
2,7,96853.12,3152.84,0.001,0
2,23,24999.76,0.24,8.423,0.01
2,4,94349.68,5650.32,0.001,0.01
2,12,88693.64,11306.36,0.001,0.01
2,18,23503.8,1496.2,0.001,0.01
4,2,84414.6,15585.4,0.001,0.01
4,16,96525.32,3472.944,0.503,0.01
12,2,100000.0,0.0,0.001,0
12,22,99004.68,995.32,11.626,0.01
12,10,96269.04,3729.095,0.908,0.01
18,2,24999.76,0.24,0.001,0.01
18,21,23194.12,1804.978,1.2,0.01
16,4,84052.814,15955.16,0.503,0.01
16,5,24999.76,0.24,1.347,0.01
16,9,92875.402,7130.555,1.469,0
16,1,98034.183,1971.774,2.105,0
16,10,96229.205,3770.795,3.119,0.01
5,16,15177.68,9817.411,1.347,0.01
5,8,24958.04,41.939,1.307,0.01
15,20,24993.803,6.2,0.689,0.01
15,9,24910.405,89.595,1.592,0.01
22,12,99320.32,679.68,11.625,0.01
22,20,25000.0,0.0,0.599,0
9,16,91874.383,8119.66,1.469,0.07
9,15,24994.043,5.957,1.592,0.01
9,8,19680.38,5313.663,0.744,0.11
1,16,99970.215,29.785,2.104,0.01
1,7,96348.346,3653.48,0.114,0.01
1,3,96217.291,3788.666,0.455,0
10,16,92678.821,7321.179,3.119,0.01
10,12,92517.981,7485.76,0.908,0.01
10,17,88908.026,11097.52,0.463,0.01
10,11,22349.125,2656.832,1.096,0
10,3,96002.839,3997.161,0.947,0.01
11,10,17380.97,7613.073,1.096,0.08
11,3,25000.0,0.0,0.425,0
3,10,92249.915,7750.085,0.947,0.01
3,1,98254.593,1745.407,0.455,0.01
3,11,24994.043,5.957,0.425,0.01
3,14,1550.0,0.0,0.022,0
3,21,98093.753,1906.247,1.0,0.01
21,7,96991.704,3009.8,1.443,0.01
21,3,98689.455,1316.502,1.0,0
21,18,25000.0,0.0,1.2,0
6,7,1549.76,0.24,1.403,0.01
6,19,1448.491,101.56,2.029,0.01
8,9,25000.0,0.0,0.744,0
8,5,16630.385000000002,8373.8,1.307,0.01
