node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1549.76,0.24,0.354,0.01
14,3,1246.192,303.808,0.885,0.01
13,14,1091.299,458.931,0.355,0.01
13,17,99988.086,11.908,0.708,0.01
13,2,88240.759,11777.103,1.465,0
13,19,25000.0,0.0,0.383,0
19,7,24892.72,107.226,0.001,0.01
19,13,24439.76,559.96,0.383,0.01
19,6,1383.12,166.797,0.321,0.01
7,19,24326.617,673.72,0.001,0.01
7,17,85107.446,14891.069,0.799,0
7,2,90736.832,9276.404,0.433,0
7,1,95645.417,4351.84,1.696,0
7,21,99994.043,5.951,0.001,0.01
7,6,1549.72,0.28,0.486,0.01
17,13,91187.772,8810.675,0.709,0.07
17,7,95718.801,4277.381,0.799,0.14
17,23,24934.266,65.767,0.99,0.01
17,20,99077.344,923.117,0.385,0.01
17,10,99999.76,0.24,1.5,0.01
23,17,24982.129,23.816,0.99,0
23,2,25000.0,0.0,0.828,0
20,17,99571.069,428.717,0.385,0.01
20,15,24922.358,77.681,0.371,0.01
20,22,24999.76,0.24,0.166,0.01
2,13,99827.093,172.907,1.464,0.01
2,7,99928.312,71.724,0.432,0.01
2,23,24999.76,0.24,0.827,0.01
2,4,92402.398,7595.442,0.001,0.08
2,12,80244.236,19743.856,0.001,0.06
2,18,23606.513,1393.487,0.532,0.01
4,2,87734.493,12259.381,0.001,0.01
4,16,94626.76699999999,5376.503,0.001,0
12,2,100000.0,0.0,0.001,0
12,22,99183.888,815.704,0.033,0.01
12,10,94558.00200000001,5444.718,0.11,0.01
18,2,24999.76,0.24,0.532,0.01
18,21,23291.189,1707.958,0.001,0.01
16,4,87448.352,12557.921,0.001,0.01
16,5,24999.76,0.24,0.001,0.01
16,9,92051.349,7948.651,0.001,0.01
16,1,91402.35800000001,8596.668,0.001,0
16,10,99982.138,17.871,1.299,0.01
5,16,16175.864,8836.044,0.001,0
5,8,24999.76,0.24,0.679,0.01
15,20,24940.19,59.78,0.37,0.01
15,9,24999.76,0.24,0.704,0.01
22,12,99505.574,494.673,0.033,0.01
22,20,25000.0,0.0,0.167,0
9,16,92646.513,7353.487,0.001,0.01
9,15,25000.0,0.0,0.703,0
9,8,19885.475,5102.617,0.953,0.23
1,16,92348.60800000001,7656.903,0.001,0.08
1,7,83597.367,16405.637,1.695,0.18
1,3,99304.419,691.014,1.256,0.85
10,16,100000.0,0.0,1.299,0
10,12,100000.0,0.0,0.11,0
10,17,99999.72,0.28,1.499,0.01
10,11,22623.148,2375.664,0.001,0.01
10,3,95681.159,4318.841,0.354,0.01
11,10,25000.0,0.0,0.001,0
11,3,17396.683,7619.03,0.465,0
3,10,99988.086,11.914,0.354,0.01
3,1,91767.39600000001,8228.07,1.256,0
3,11,25000.0,0.0,0.465,0
3,14,1550.0,0.0,0.885,0
3,21,93167.296,6831.832,0.001,0
21,7,91507.818,8494.713,0.001,0.07
21,3,99982.147,17.871,0.001,0.01
21,18,25000.0,0.0,0.001,0
6,7,1549.76,0.24,0.486,0.01
6,19,1442.774,107.28,0.321,0.01
8,9,25000.0,0.0,0.952,0
8,5,17033.247,7966.753,0.679,0.01
