node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,986.296,563.704,1.57,0.01
14,3,1550.0,0.0,0.001,0
13,14,1550.0,0.0,1.571,0
13,17,92442.837,7563.034,0.406,0
13,2,70176.512,29817.616,0.439,0.02
13,19,24453.911,546.089,0.363,0.01
19,7,24852.966,146.962,1.581,0.01
19,13,24160.315,839.685,0.363,0.01
19,6,1379.714,170.286,0.927,0.01
7,19,24988.262,11.744,1.581,0.01
7,17,93534.778,6465.222,0.584,0.01
7,2,95774.062,4228.02,0.611,0.01
7,1,99266.135,734.227,1.139,0.01
7,21,89987.435,10024.303,0.001,0
7,6,1550.0,0.0,1.032,0
17,13,72478.305,27527.567,0.406,0
17,7,88725.911,11262.345,0.584,0.1
17,23,24911.921,88.035,1.657,0.01
17,20,98725.793,1274.207,0.833,0.01
17,10,100000.0,0.0,1.15,0
23,17,24917.597,82.443,1.657,0.01
23,2,24999.764,0.236,71.532,0.01
20,17,99166.187,833.813,0.833,0.01
20,15,24465.655,534.345,0.196,0.01
20,22,25000.0,0.0,0.997,0
2,13,95449.261,4544.867,0.439,0.13
2,7,99876.69,123.25,0.611,0.01
2,23,24994.128,5.869,71.532,0.01
2,4,74157.675,25854.069,0.988,0
2,12,89313.103,10686.897,0.172,0.01
2,18,24976.512,23.488,1.116,0.01
4,2,88126.739,11873.261,0.988,0.01
4,16,75437.51699999999,24544.52,0.103,0.02
12,2,97604.02,2395.98,0.172,0.01
12,22,98291.034,1708.966,0.645,0.01
12,10,94157.202,5836.926,2.19,0.1
18,2,25000.0,0.0,1.116,0
18,21,22392.867,2605.849,0.469,0.01
16,4,87933.274,12072.67,0.103,0.01
16,5,24994.128,5.872,47.216,0.01
16,9,79859.074,20136.878,0.13,0
16,1,91456.118,8538.01,0.67,0.07
16,10,91403.27100000001,8602.601,0.324,0
5,16,25000.0,0.0,47.216,0
5,8,17853.872,7146.128,3.297,0.01
15,20,24812.099,187.901,0.196,0.01
15,9,25000.0,0.0,0.953,0
22,12,99172.059,827.941,0.645,0.01
22,20,25000.0,0.0,0.997,0
9,16,75490.931,24521.143,0.13,0.01
9,15,25000.0,0.0,0.953,0
9,8,12909.798,12090.286,1.034,0.05
1,16,99882.325,117.675,0.67,0.01
1,7,94533.241,5464.067,1.138,0.01
1,3,83957.911,16042.089,0.001,0.01
10,16,99929.537,70.463,0.324,0.01
10,12,81462.10800000001,18543.764,2.19,0
10,17,80135.054,19870.818,1.15,0
10,11,24999.764,0.236,0.001,0.01
10,3,96635.389,3364.611,0.608,0.01
11,10,16894.633,8115.232,0.001,0
11,3,25000.0,0.0,0.001,0
3,10,82742.187,17257.813,0.607,0.01
3,1,98097.261,1902.739,0.001,0.01
3,11,19773.754,5217.804,0.001,0.11
3,14,299.0440000000001,1250.956,0.001,0.01
3,21,95079.33,4918.247,0.001,0.01
21,7,95392.575,4607.425,0.001,0.01
21,3,92416.977,7575.015,0.001,0.15
21,18,20328.016,4674.286,0.469,0.01
6,7,1550.0,0.0,1.031,0
6,19,1403.202,146.798,0.927,0.01
8,9,10777.97,14220.896,1.034,0
8,5,18047.645,6946.483,3.296,0.08
