node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1549.76,0.24,0.746,0.01
14,3,1246.192,303.96,0.466,0.01
13,14,1550.0,0.0,0.746,0
13,17,99999.76,0.24,0.835,0.01
13,2,90706.807,9297.84,1.498,0.01
13,19,24999.76,0.24,1.259,0.01
19,7,24255.372,744.628,0.815,0.01
19,13,25000.0,0.0,1.259,0
19,6,1550.0,0.0,1.841,0
7,19,24565.137,434.863,0.815,0.01
7,17,84624.688,15377.04,0.001,0.04
7,2,66730.035,33268.72,2.65,0.05
7,1,93220.67,6782.72,1.554,0.01
7,21,99237.501,763.262,0.299,0.01
7,6,1264.063,286.08,1.536,0.01
17,13,100000.0,0.0,0.835,0
17,7,86548.28,13456.912,0.001,0
17,23,25000.0,0.0,0.22,0
17,20,99100.04,899.96,0.001,0.01
17,10,99999.76,0.24,0.001,0.01
23,17,24999.76,0.24,0.22,0.01
23,2,24898.44,101.56,0.968,0.01
20,17,99231.16,768.84,0.001,0.01
20,15,25000.0,0.0,0.001,0
20,22,25000.0,0.0,0.001,0
2,13,99064.28,935.252,1.498,0.01
2,7,88681.95999999999,11312.384,2.651,0.01
2,23,24833.12,166.88,0.968,0.01
2,4,75063.36,24948.56,1.443,0
2,12,76547.4,23452.6,0.17,0.01
2,18,24994.04,5.96,0.033,0.01
4,2,82382.0,17612.04,1.443,0.03
4,16,74526.72,25461.36,0.465,0.05
12,2,94099.6,5900.4,0.17,0.01
12,22,98504.04,1495.96,0.025,0.01
12,10,100000.0,0.0,0.473,0
18,2,25000.0,0.0,0.033,0
18,21,22824.6,2176.488,0.055,0.01
16,4,81982.92,18017.08,0.465,0.01
16,5,25000.0,0.0,0.156,0
16,9,79682.36,20317.64,1.005,0.01
16,1,89432.92,10561.12,0.351,0.06
16,10,100000.0,0.0,0.216,0
5,16,24999.76,0.24,0.155,0.01
5,8,18747.72,6249.155,0.05,0.01
15,20,24964.018,36.0,0.001,0.01
15,9,24529.155,471.08,0.85,0.01
22,12,99070.24,929.76,0.024,0.01
22,20,25000.0,0.0,0.001,0
9,16,76869.0,23131.0,1.006,0.01
9,15,24529.16,470.605,0.849,0.01
9,8,13813.08,11193.243,0.314,0
1,16,99713.92,286.08,0.352,0.01
1,7,83681.52,16334.153,1.555,0
1,3,83157.04000000001,16842.96,1.473,0.01
10,16,99999.76,0.24,0.216,0.01
10,12,100000.0,0.0,0.473,0
10,17,100000.0,0.0,0.001,0
10,11,25000.0,0.0,74.253,0
10,3,96658.111,3343.56,78.114,0.01
11,10,25000.0,0.0,74.253,0
11,3,17007.64,7992.36,0.636,0.01
3,10,99999.76,0.24,78.115,0.01
3,1,91685.56,8314.44,1.472,0.01
3,11,19695.36,5298.68,0.636,0.11
3,14,703.44,846.137,0.466,0.01
3,21,81869.68,18145.353,1.246,0
21,7,83172.466,16816.672,0.299,0
21,3,99874.777,125.16,1.246,0.01
21,18,21708.434,3289.92,0.055,0.01
6,7,1370.96,178.951,1.536,0.01
6,19,1549.76,0.24,1.841,0.01
8,9,12168.576,12837.84,0.314,0.01
8,5,18888.095999999998,6114.96,0.05,0.01
