node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1549.76,0.24,1.289,0.01
14,3,1234.593,314.465,1.011,0.01
13,14,1085.808,464.423,1.289,0.01
13,17,100000.0,0.0,1.13,0
13,2,90418.772,9569.326,0.432,0.12
13,19,25000.0,0.0,0.862,0
19,7,24904.783,95.217,0.506,0.01
19,13,24470.115,529.885,0.862,0.01
19,6,1395.032,155.045,0.274,0.01
7,19,24303.485,696.515,0.506,0.01
7,17,88413.26,11586.906,0.616,0
7,2,88556.086,11420.359,1.042,0.16
7,1,95536.695,4455.13,1.281,0.13
7,21,99625.082,374.731,2.064,0.01
7,6,1549.76,0.24,0.615,0.01
17,13,93355.729,6659.491,1.13,0
17,7,92933.413,7064.164,0.616,0.08
17,23,24952.176,47.824,1.686,0.01
17,20,99077.344,922.196,0.878,0.01
17,10,99999.76,0.24,0.809,0.01
23,17,24982.156,17.844,1.686,0.01
23,2,25000.0,0.0,0.652,0
20,17,99547.705,452.521,0.878,0.01
20,15,24940.279,59.75,1.445,0.01
20,22,24999.76,0.24,1.601,0.01
2,13,99839.081,160.919,0.432,0.01
2,7,99928.383,71.653,1.043,0.01
2,23,24999.76,0.24,0.651,0.01
2,4,92439.721,7554.331,0.257,0.08
2,12,80228.263,19793.51,0.662,0
2,18,23613.16,1386.148,0.419,0.01
4,2,87740.958,12282.834,0.257,0
4,16,94658.603,5347.345,0.001,0
12,2,100000.0,0.0,0.662,0
12,22,99160.899,838.683,0.512,0.01
12,10,94560.719,5439.281,1.141,0.01
18,2,24999.76,0.24,0.419,0.01
18,21,23304.551,1689.501,0.866,0.35
16,4,87431.417,12550.739,0.001,0.14
16,5,24999.76,0.24,0.161,0.01
16,9,92094.97,7905.03,0.001,0.01
16,1,91410.938,8606.906,0.001,0
16,10,99982.156,17.853,0.894,0.01
5,16,16180.27,8821.277,0.161,0
5,8,24999.76,0.24,1.339,0.01
15,20,24928.587,71.377,1.445,0.01
15,9,25000.0,0.0,1.281,0
22,12,99500.12,500.13,0.512,0.01
22,20,25000.0,0.0,1.601,0
9,16,92630.299,7369.701,0.001,0.01
9,15,24999.761,0.24,1.281,0.01
9,8,19937.924,5064.603,0.941,0.01
1,16,92368.583,7643.313,0.001,0
1,7,83446.427,16543.984,1.281,0.11
1,3,99649.062,350.065,1.274,0.01
10,16,100000.0,0.0,0.894,0
10,12,100000.0,0.0,1.141,0
10,17,96125.851,3874.149,0.809,0.01
10,11,22613.62,2373.293,1.106,0.5
10,3,99559.621,450.931,0.08,0
11,10,25000.0,0.0,1.106,0
11,3,17398.323,7598.406,1.986,0
3,10,99988.133,11.902,0.08,0.01
3,1,92108.711,7899.082,1.274,0.15
3,11,25000.0,0.0,1.986,0
3,14,1550.0,0.0,1.011,0
3,21,96877.291,3111.098,0.402,0.57
21,7,95063.074,4951.293,2.064,0
21,3,99803.713,195.896,0.402,0.01
21,18,25000.0,0.0,0.866,0
6,7,1550.0,0.0,0.615,0
6,19,1454.735,95.217,0.274,0.01
8,9,25000.0,0.0,0.941,0
8,5,17061.028,7944.923,1.338,0
