node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1550.0,0.0,0.319,0
14,3,989.8,560.2,0.345,0.01
13,14,280.91499999999996,1269.085,0.319,0.01
13,17,94543.368,5453.906,0.758,0.01
13,2,100000.0,0.0,0.564,0
13,19,25000.0,0.0,0.311,0
19,7,24183.648,815.944,40.133,0.01
19,13,24999.76,0.24,0.311,0.01
19,6,1549.76,0.24,0.209,0.01
7,19,24630.849,369.335,40.133,0.01
7,17,88121.678,11878.322,0.852,0.01
7,2,81649.63,18359.54,0.891,0.01
7,1,94611.588,5391.104,0.302,0.01
7,21,99797.323,202.677,0.387,0.01
7,6,1394.955,155.122,0.388,0.01
17,13,99999.76,0.24,0.759,0.01
17,7,99999.76,0.24,0.852,0.01
17,23,24999.76,0.24,1.107,0.01
17,20,99279.321,720.679,0.39,0.01
17,10,77428.846,22565.197,0.341,0.03
23,17,25000.0,0.0,1.107,0
23,2,24916.643,83.398,0.28,0.01
20,17,99374.825,625.175,0.391,0.01
20,15,24999.76,0.24,0.631,0.01
20,22,25000.0,0.0,0.261,0
2,13,97730.135,2269.865,0.564,0.01
2,7,91856.512,8139.421,0.891,0.01
2,23,24892.534,107.413,0.28,0.01
2,4,99558.941,440.839,0.406,0.01
2,12,71715.822,28270.05,0.365,0.01
2,18,20311.584,4686.074,0.471,0.01
4,2,75177.582,24840.78,0.406,0
4,16,99958.322,41.678,0.458,0.01
12,2,94861.658,5140.91,0.365,0.01
12,22,98285.235,1714.765,0.097,0.01
12,10,97838.681,2162.399,0.428,0.01
18,2,22392.128,2609.175,0.471,0.01
18,21,24999.76,0.24,0.53,0.01
16,4,74129.431,25876.523,0.458,0
16,5,12877.323,12128.631,0.405,0
16,9,91550.969,8443.077,0.36,0.07
16,1,96076.044,3914.003,0.562,0.3
16,10,99952.128,47.896,0.283,0.01
5,16,10811.508,14182.537,0.405,0.04
5,8,19623.497,5379.19,0.637,0.01
15,20,24970.23,29.77,0.631,0.01
15,9,24809.471,190.529,0.54,0.01
22,12,99172.148,827.852,0.097,0.01
22,20,24999.76,0.24,0.261,0.01
9,16,89645.914,10354.086,0.36,0.01
9,15,24463.896,536.104,0.54,0.01
9,8,24999.76,0.24,0.602,0.01
1,16,84857.251,15123.277,0.563,0.08
1,7,83046.077,16951.409,0.302,0
1,3,99797.221,202.779,0.58,0.01
10,16,89390.545,10610.11,0.283,0
10,12,99999.76,0.24,0.428,0.01
10,17,99999.76,0.24,0.34,0.01
10,11,19823.108,5174.306,0.396,0.01
10,3,88997.141,11002.859,0.369,0.01
11,10,25000.0,0.0,0.396,0
11,3,16878.442,8119.66,0.396,0.07
3,10,99982.129,17.871,0.369,0.01
3,1,87466.427,12533.573,0.58,0.01
3,11,24982.129,17.862,0.396,0.01
3,14,1550.0,0.0,0.344,0
3,21,89110.325,10896.144,0.505,0
21,7,89556.603,10431.489,0.386,0.11
21,3,100000.0,0.0,0.504,0
21,18,25000.0,0.0,0.529,0
6,7,1389.16,160.759,0.388,0.01
6,19,1550.0,0.0,0.209,0
8,9,25000.0,0.0,0.602,0
8,5,17714.323,7282.038,0.636,0.01
