node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1550.0,0.0,0.542,0
14,3,1550.0,0.0,1.825,0
13,14,1550.0,0.0,0.542,0
13,17,100000.0,0.0,0.57,0
13,2,100000.0,0.0,0.096,0
13,19,25000.0,0.0,0.506,0
19,7,24999.76,0.24,1.724,0.01
19,13,25000.0,0.0,0.505,0
19,6,1550.0,0.0,0.644,0
7,19,25000.0,0.0,1.724,0
7,17,99999.76,0.24,1.606,0.01
7,2,99999.76,0.24,0.445,0.01
7,1,99999.76,0.24,1.035,0.01
7,21,100000.0,0.0,0.001,0
7,6,1550.0,0.0,0.41,0
17,13,100000.0,0.0,0.571,0
17,7,100000.0,0.0,1.606,0
17,23,25000.0,0.0,0.463,0
17,20,100000.0,0.0,1.558,0
17,10,100000.0,0.0,1.093,0
23,17,24999.76,0.24,0.462,0.01
23,2,24999.76,0.24,0.321,0.01
20,17,100000.0,0.0,1.557,0
20,15,25000.0,0.0,0.831,0
20,22,25000.0,0.0,70.468,0
2,13,100000.0,0.0,0.096,0
2,7,100000.0,0.0,0.445,0
2,23,25000.0,0.0,0.321,0
2,4,100000.0,0.0,1.183,0
2,12,100000.0,0.0,0.514,0
2,18,25000.0,0.0,1.2,0
4,2,99999.76,0.24,1.183,0.01
4,16,99999.76,0.24,0.778,0.01
12,2,99999.76,0.24,0.513,0.01
12,22,99999.76,0.24,0.43,0.01
12,10,99999.76,0.24,2.171,0.01
18,2,25000.0,0.0,1.199,0
18,21,25000.0,0.0,0.001,0
16,4,100000.0,0.0,0.778,0
16,5,25000.0,0.0,0.175,0
16,9,99999.76,0.24,0.266,0.01
16,1,99999.76,0.24,0.392,0.01
16,10,99999.76,0.24,0.909,0.01
5,16,25000.0,0.0,0.175,0
5,8,25000.0,0.0,0.481,0
15,20,25000.0,0.0,0.831,0
15,9,25000.0,0.0,0.871,0
22,12,100000.0,0.0,0.43,0
22,20,25000.0,0.0,70.469,0
9,16,100000.0,0.0,0.266,0
9,15,25000.0,0.0,0.871,0
9,8,25000.0,0.0,1.129,0
1,16,99999.76,0.24,0.392,0.01
1,7,100000.0,0.0,1.035,0
1,3,100000.0,0.0,1.154,0
10,16,100000.0,0.0,0.91,0
10,12,99999.76,0.24,2.17,0.01
10,17,99999.76,0.24,1.093,0.01
10,11,24999.76,0.24,1.469,0.01
10,3,100000.0,0.0,4.935,0
11,10,24999.76,0.24,1.469,0.01
11,3,25000.0,0.0,1.567,0
3,10,99999.48,0.52,4.935,0.01
3,1,99999.76,0.24,1.155,0.01
3,11,24999.76,0.24,1.567,0.01
3,14,1549.76,0.24,1.825,0.01
3,21,100000.0,0.0,0.001,0
21,7,99999.76,0.24,0.001,0.01
21,3,99999.76,0.24,0.001,0.01
21,18,24999.76,0.24,0.001,0.01
6,7,1550.0,0.0,0.41,0
6,19,1550.0,0.0,0.643,0
8,9,24999.76,0.24,1.129,0.01
8,5,25000.0,0.0,0.481,0
