node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1299.68,250.195,0.437,0.01
14,3,1549.76,0.24,0.689,0.01
13,14,1549.76,0.24,0.437,0.01
13,17,94031.064,5965.96,0.139,0.1
13,2,94602.939,5393.8,0.83,0.11
13,19,24493.653,506.6,0.94,0.01
19,7,24171.56,828.026,0.389,0.01
19,13,24999.76,0.24,0.94,0.01
19,6,1394.8,155.122,0.001,0.01
7,19,24999.76,0.24,0.389,0.01
7,17,97629.105,2366.12,0.13,0.25
7,2,96342.389,3659.44,0.27,0.01
7,1,88860.37,11133.673,0.381,0.05
7,21,92601.139,7396.6,0.278,0.08
7,6,1549.76,0.24,0.001,0.01
17,13,94617.88,5385.387,0.139,0
17,7,82632.32,17364.958,0.13,0
17,23,24904.4,95.6,0.25,0.01
17,20,99105.76,894.24,0.345,0.01
17,10,99994.04,5.957,0.022,0.01
23,17,24952.32,47.68,0.25,0.01
23,2,25000.0,0.0,0.363,0
20,17,99379.92,620.08,0.345,0.01
20,15,24564.68,435.102,0.589,0.01
20,22,24999.76,0.24,0.362,0.01
2,13,96632.36,3365.957,0.83,0.01
2,7,99195.16,804.438,0.269,0.01
2,23,24999.76,0.24,0.363,0.01
2,4,95464.2,4535.8,0.2,0.01
2,12,93390.12,6609.88,0.001,0.01
2,18,24993.8,6.2,0.255,0.01
4,2,92645.36,7354.64,0.2,0.01
4,16,96698.16,3301.84,0.49,0.01
12,2,96817.36,3182.64,0.001,0.01
12,22,98879.52,1120.48,0.363,0.01
12,10,95589.6,4410.4,0.001,0.01
18,2,24999.76,0.24,0.255,0.01
18,21,23283.28,1716.72,0.406,0.01
16,4,92502.08,7497.92,0.49,0.01
16,5,24999.76,0.24,0.892,0.01
16,9,84611.28,15388.72,0.379,0.01
16,1,98057.04,1941.989,0.489,0.01
16,10,84980.8,15031.12,0.334,0
5,16,25000.0,0.0,0.892,0
5,8,20249.88,4746.533,0.05,0.13
15,20,24833.203,166.88,0.589,0.01
15,9,25000.0,0.0,0.476,0
22,12,99272.64,727.36,0.363,0.01
22,20,24999.76,0.24,0.362,0.01
9,16,81971.0,18029.0,0.379,0.01
9,15,24981.88,18.111,0.476,0.01
9,8,16465.04,8539.23,0.441,0.01
1,16,81765.557,18237.6,0.489,0.03
1,7,96282.579,3711.464,0.381,0.16
1,3,99975.932,24.068,0.276,0.01
10,16,99928.48,71.52,0.334,0.01
10,12,83842.44,16151.6,0.001,0.04
10,17,86453.73300000001,13547.08,0.021,0.04
10,11,20762.2,4237.8,0.347,0.01
10,3,98164.08,1835.002,0.151,0.01
11,10,17907.6,7104.32,0.348,0
11,3,24999.76,0.24,0.446,0.01
3,10,92208.216,7795.68,0.152,0.01
3,1,98165.237,1834.763,0.276,0.01
3,11,25000.0,0.0,0.446,0
3,14,769.63,780.76,0.689,0.01
3,21,99981.889,18.12,0.418,0.01
21,7,98307.36,1697.751,0.279,0
21,3,94165.16,5831.924,0.418,0.01
21,18,23617.28,1382.72,0.406,0.01
6,7,1550.0,0.0,0.001,0
6,19,1407.031,143.04,0.001,0.01
8,9,15459.23,9541.96,0.441,0
8,5,19919.3,5078.16,0.049,0.01
