node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1287.629,268.066,0.551,0
14,3,1549.76,0.24,0.295,0.01
13,14,1550.0,0.0,0.551,0
13,17,94037.021,5965.972,2.122,0.2
13,2,94555.282,5446.413,1.569,0.22
13,19,24463.868,536.132,2.471,0.01
19,7,24165.777000000002,834.223,0.621,0.01
19,13,24999.76,0.24,2.471,0.01
19,6,1394.878,155.045,0.744,0.01
7,19,25000.0,0.0,0.621,0
7,17,97623.148,2370.862,4.295,0.5
7,2,96312.364,3668.852,1.6,0.81
7,1,88020.19,11967.872,3.783,0.05
7,21,93953.383,6049.91,0.001,0.3
7,6,1549.76,0.24,0.384,0.01
17,13,94559.559,5444.718,2.122,0
17,7,82621.643,17376.632,4.295,0
17,23,24898.477,101.32,0.321,0.01
17,20,99116.152,883.848,0.896,0.01
17,10,99988.056,11.908,0.461,0.01
23,17,24928.48,71.663,0.321,0.01
23,2,25000.0,0.0,1.149,0
20,17,99355.03,644.97,0.896,0.01
20,15,24593.908,405.686,0.498,0.01
20,22,25000.0,0.0,1.775,0
2,13,96613.908,3389.545,1.569,0
2,7,99743.078,256.152,1.6,0.01
2,23,25000.0,0.0,1.149,0
2,4,95417.223,4571.32,0.435,0.01
2,12,93395.03,6603.68,0.859,0
2,18,25000.0,0.0,0.855,0
4,2,92651.32,7361.123,0.434,0.08
4,16,96686.24,3316.09,0.564,0.18
12,2,97365.44,2639.84,0.86,0.01
12,22,98891.2,1111.022,0.183,0.01
12,10,95595.32,4408.436,0.679,0
18,2,25000.0,0.0,0.855,0
18,21,23292.024,1709.689,0.114,0.01
16,4,92501.454,7491.72,0.565,0
16,5,25000.0,0.0,1.222,0
16,9,84572.471,15435.266,0.001,0.01
16,1,97490.286,2512.847,0.252,0
16,10,87530.065,12462.329,0.79,0
5,16,25000.0,0.0,1.222,0
5,8,20258.277000000002,4735.832,1.762,0
15,20,24838.919,161.242,0.498,0.01
15,9,25000.0,0.0,0.001,0
22,12,99289.339,715.2,0.183,0
22,20,24999.76,0.24,1.775,0.01
9,16,81958.596,18044.311,0.001,0
9,15,24999.759,0.24,0.001,0.01
9,8,16415.686999999998,8584.068,0.776,0
1,16,83715.445,16275.97,0.252,0.4
1,7,96260.619,3747.206,3.783,0
1,3,96635.724,3364.276,0.001,0.01
10,16,99928.516,71.699,0.79,0.01
10,12,84410.235,15579.68,0.679,0.11
10,17,86424.535,13580.441,0.461,0.26
10,11,20770.275,4232.618,0.528,0.28
10,3,98153.083,1845.994,0.45,0.01
11,10,17874.061999999998,7124.838,0.528,0
11,3,24999.759,0.24,0.001,0.01
3,10,90199.64,9799.3,0.449,0.06
3,1,98160.2,1839.8,0.001,0.01
3,11,24994.046,5.975,0.001,0.01
3,14,775.974,769.225,0.295,0.77
3,21,99886.633,113.821,0.001,0.01
21,7,98302.026,1709.905,0.001,0
21,3,95420.662,4578.901,0.001,0
21,18,23612.879,1385.731,0.113,0.01
6,7,1550.0,0.0,0.384,0
6,19,1407.103,142.969,0.744,0.01
8,9,15486.397,9505.155,0.776,0.44
8,5,19894.833,5106.012,1.762,0.23
