node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1547.859,2.141,1.191,0.01
14,3,1548.671,1.332,0.826,0.01
13,14,1547.859,2.141,1.19,0.01
13,17,99998.099,1.903,1.501,0.01
13,2,99998.099,1.904,0.703,0.01
13,19,24998.911,1.089,0.001,0.01
19,7,24998.099,1.902,0.001,0.01
19,13,24997.859,2.141,0.001,0.01
19,6,1548.671,1.329,0.001,0.01
7,19,24998.671,1.329,0.001,0.01
7,17,99998.911,1.09,0.001,0.01
7,2,99998.911,1.09,0.001,0.01
7,1,99999.191,0.81,0.274,0.01
7,21,99998.671,1.331,0.017,0.01
7,6,1547.858,2.142,1.147,0.01
17,13,99998.67,1.329,1.501,0.01
17,7,99997.857,2.142,0.001,0.01
17,23,24997.857,2.142,1.481,0.01
17,20,99997.856,2.143,0.001,0.01
17,10,99998.096,1.902,0.25,0.01
23,17,24998.098,1.903,1.481,0.01
23,2,24998.911,1.09,0.001,0.01
20,17,99998.67,1.331,0.001,0.01
20,15,24998.67,1.329,0.392,0.01
20,22,24997.857,2.143,0.218,0.01
2,13,99998.669,1.329,0.703,0.01
2,7,99997.856,2.142,0.001,0.01
2,23,24998.669,1.329,0.001,0.01
2,4,99998.669,1.329,0.001,0.01
2,12,99998.669,1.33,0.001,0.01
2,18,24998.669,1.33,0.001,0.01
4,2,99998.911,1.09,0.001,0.01
4,16,99998.911,1.09,0.616,0.01
12,2,99998.91,1.09,0.001,0.01
12,22,99998.911,1.09,0.228,0.01
12,10,99998.097,1.902,0.361,0.01
18,2,24998.67,1.331,0.001,0.01
18,21,24998.67,1.331,0.001,0.01
16,4,99998.67,1.329,0.616,0.01
16,5,24998.67,1.33,0.062,0.01
16,9,99998.91,1.09,0.558,0.01
16,1,99998.91,1.09,0.378,0.01
16,10,99998.91,1.089,1.606,0.01
5,16,24997.857,2.143,0.061,0.01
5,8,24997.857,2.141,0.596,0.01
15,20,24998.911,1.09,0.392,0.01
15,9,24998.098,1.903,0.8,0.01
22,12,99997.857,2.142,0.228,0.01
22,20,24998.097,1.903,0.218,0.01
9,16,99998.91,1.09,0.559,0.01
9,15,24997.857,2.142,0.8,0.01
9,8,24998.67,1.329,0.001,0.01
1,16,99998.91,1.09,0.378,0.01
1,7,99998.669,1.329,0.274,0.01
1,3,99998.669,1.332,0.758,0.01
10,16,99998.911,1.09,1.606,0.01
10,12,99998.098,1.903,0.361,0.01
10,17,99998.911,1.09,0.25,0.01
10,11,24998.099,1.903,0.442,0.01
10,3,99998.911,1.091,0.249,0.01
11,10,24998.91,1.089,0.443,0.01
11,3,24998.67,1.332,1.054,0.01
3,10,99998.094,1.901,0.249,0.01
3,1,99998.909,1.09,0.758,0.01
3,11,24998.909,1.09,1.054,0.01
3,14,1548.909,1.089,0.826,0.01
3,21,99998.668,1.331,0.658,0.01
21,7,99998.096,1.902,0.017,0.01
21,3,99998.096,1.906,0.658,0.01
21,18,24998.91,1.09,0.001,0.01
6,7,1548.098,1.902,1.147,0.01
6,19,1548.911,1.089,0.001,0.01
8,9,24998.098,1.903,0.001,0.01
8,5,24998.671,1.33,0.596,0.01
