node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1550.0,0.0,0.487,0
14,3,1550.0,0.0,0.192,0
13,14,1550.0,0.0,0.487,0
13,17,99999.761,0.239,0.001,0.01
13,2,99999.761,0.239,0.252,0.01
13,19,24999.761,0.239,0.509,0.01
19,7,25000.0,0.0,0.295,0
19,13,25000.0,0.0,0.509,0
19,6,1550.0,0.0,0.396,0
7,19,25000.0,0.0,0.295,0
7,17,99999.761,0.239,0.001,0.01
7,2,99999.761,0.239,0.001,0.01
7,1,99999.761,0.239,0.583,0.01
7,21,100000.0,0.0,1.598,0
7,6,1550.0,0.0,0.486,0
17,13,100000.0,0.0,0.001,0
17,7,100000.0,0.0,0.001,0
17,23,25000.0,0.0,0.001,0
17,20,100000.0,0.0,0.001,0
17,10,99999.761,0.239,0.329,0.01
23,17,24999.761,0.239,0.001,0.01
23,2,24999.761,0.239,0.808,0.01
20,17,100000.0,0.0,0.001,0
20,15,25000.0,0.0,0.501,0
20,22,25000.0,0.0,0.787,0
2,13,100000.0,0.0,0.252,0
2,7,100000.0,0.0,0.001,0
2,23,25000.0,0.0,0.808,0
2,4,100000.0,0.0,0.217,0
2,12,100000.0,0.0,0.001,0
2,18,25000.0,0.0,0.431,0
4,2,99999.761,0.239,0.217,0.01
4,16,99999.761,0.239,0.52,0.01
12,2,100000.0,0.0,0.001,0
12,22,100000.0,0.0,66.698,0
12,10,100000.0,0.0,0.001,0
18,2,25000.0,0.0,0.431,0
18,21,25000.0,0.0,1.272,0
16,4,100000.0,0.0,0.52,0
16,5,25000.0,0.0,0.496,0
16,9,100000.0,0.0,0.633,0
16,1,100000.0,0.0,1.505,0
16,10,100000.0,0.0,0.416,0
5,16,25000.0,0.0,0.496,0
5,8,25000.0,0.0,0.49,0
15,20,24999.761,0.239,0.5,0.01
15,9,24999.761,0.239,0.001,0.01
22,12,100000.0,0.0,66.697,0
22,20,25000.0,0.0,0.787,0
9,16,99999.761,0.239,0.633,0.01
9,15,25000.0,0.0,0.001,0
9,8,25000.0,0.0,0.193,0
1,16,100000.0,0.0,1.506,0
1,7,100000.0,0.0,0.583,0
1,3,100000.0,0.0,0.964,0
10,16,99999.761,0.239,0.416,0.01
10,12,100000.0,0.0,0.001,0
10,17,100000.0,0.0,0.329,0
10,11,25000.0,0.0,0.912,0
10,3,100000.0,0.0,0.721,0
11,10,24999.761,0.239,0.912,0.01
11,3,25000.0,0.0,0.163,0
3,10,99999.761,0.239,0.721,0.01
3,1,99999.761,0.239,0.964,0.01
3,11,24999.761,0.239,0.163,0.01
3,14,1549.761,0.239,0.192,0.01
3,21,100000.0,0.0,1.336,0
21,7,100000.0,0.239,1.598,0
21,3,99999.761,0.239,1.335,0.01
21,18,24999.761,0.239,1.273,0.01
6,7,1549.761,0.239,0.486,0.01
6,19,1549.761,0.239,0.397,0.01
8,9,25000.0,0.0,0.194,0
8,5,25000.0,0.0,0.489,0
