node1,node2,free_bw,used_bw,delay,pkloss
1,3,99040.455651,959544.349317,1.401544,0.0
1,7,98951.857355,1048142.644874,1.47903,0.0
1,16,95312.13472,4687865.279841,1.655579,0.002076
2,4,93447.491539,6552508.460586,0.0,0.0
2,7,98589.808904,1410191.09572,0.0,0.0
2,12,88576.241674,11423758.325622,0.0,0.0
2,13,94794.195397,5205804.602868,0.0,0.00178
2,18,22091.300503,2908699.497299,0.379682,0.0
2,23,24985.082339,14917.66068,0.0,0.0
3,10,97704.258529,2295741.470748,3.197908,0.0
3,11,24984.996492,15003.508218,0.974536,0.0
3,14,1541.884106,8115.89419,2.182126,0.0
3,21,99113.26757,886732.429593,1.465559,0.0
4,16,99391.185788,608814.211612,0.993133,0.0
5,8,24799.569131,200430.868641,1.922131,0.0
5,16,17217.00842,7782991.57999,0.878692,0.000758
6,7,1540.946387,9053.613454,1.939774,0.0
6,19,1299.804375,250195.625258,0.743389,0.0
7,17,99411.37857,588621.429751,0.0,0.0
7,19,24167.344916,832655.08417,0.105977,0.0
7,21,99716.414066,283585.933631,1.118779,0.0
8,9,19457.73244,5542267.560391,2.394676,0.001028
9,15,24493.109949,506890.050641,1.641035,0.0
9,16,84133.07578,15866924.219911,2.42877,0.0
10,11,15803.427439,9196572.560674,2.354026,0.000682
10,12,81696.688129,18303311.870563,1.42014,0.001422
10,16,80933.115404,19066884.596335,2.509356,0.005729
10,17,89575.951791,10424048.208684,0.0,0.00246
12,22,98374.297507,1625702.492983,0.494719,0.0
13,14,677.944527,872055.473006,1.568794,0.0
13,17,96030.404491,3969595.509328,0.0,0.0
13,19,23744.248626,1255751.374462,0.687122,0.0
15,20,24406.547255,593452.744532,0.375509,0.0
17,20,99693.795038,306204.961519,41.943312,0.0
17,23,24998.85752,1142.479775,0.0,0.0
18,21,23726.564306,1273435.694238,0.259519,0.0
20,22,24131.962523,868037.477231,0.583529,0.0
