node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.669677,330.322581,0.844479,0.0
1,7,99999.539166,460.834096,1.686454,0.0
1,16,99999.84018,159.820203,0.732422,0.0
2,4,99999.800225,199.775253,0.965595,0.0
2,7,99999.539185,460.814917,0.183344,0.0
2,12,99999.800225,199.775253,0.54574,0.0
2,13,99999.800225,199.775253,1.331449,0.0
2,18,24999.800233,199.766939,0.0,0.0
2,23,24999.800216,199.783569,0.823021,0.0
3,10,99999.8002,199.8002,1.976728,0.0
3,11,24999.800216,199.783569,1.858115,0.0
3,14,1549.8002,199.8002,1.632571,0.0
3,21,99999.800216,199.783569,1.165867,0.0
4,16,99999.84018,159.820203,0.972748,0.0
5,8,24999.840173,159.826854,0.37837,0.0
5,16,24999.84018,159.820203,1.175165,0.0
6,7,1549.800208,199.791884,1.622677,0.0
6,19,1549.800208,199.791884,1.821995,0.0
7,17,99999.800225,199.775253,0.438094,0.0
7,19,24999.800208,199.791884,0.792742,0.0
7,21,99999.84018,159.820203,0.701189,0.0
8,9,24999.84018,159.820203,1.754045,0.0
9,15,24999.84018,159.820203,1.236796,0.0
9,16,99999.840186,159.813551,1.448631,0.0
10,11,24999.840173,159.826855,1.894355,0.0
10,12,99999.840166,159.833507,1.314402,0.0
10,16,99999.840173,159.826855,1.063228,0.0
10,17,99999.800216,199.783569,2.535105,0.0
12,22,99999.800216,199.783568,1.6675,0.0
13,14,1549.800208,199.791884,0.592828,0.0
13,17,99999.800225,199.775253,1.125097,0.0
13,19,24999.800208,199.791884,1.005054,0.0
15,20,24999.800216,199.783568,0.478864,0.0
17,20,99999.800225,199.775253,0.482321,0.0
17,23,24999.800216,199.783569,0.603914,0.0
18,21,24999.800233,199.766939,1.030087,0.0
20,22,24999.800216,199.783568,0.0,0.0
