node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.798192,201.807862,0.069737,0.0
1,7,99999.798192,201.807862,0.715613,0.0
1,16,99999.757831,242.169435,0.947475,0.0
2,4,99999.838547,161.453078,0.558138,0.0
2,7,99999.838547,161.453078,1.063824,0.0
2,12,99999.798184,201.816347,0.917196,0.0
2,13,99999.838547,161.453078,0.727773,0.0
2,18,24999.798192,201.807862,1.704097,0.0
2,23,24999.838547,161.453078,1.083493,0.0
3,10,99999.798184,201.816347,1.432896,0.0
3,11,24999.798184,201.816347,0.51868,0.0
3,14,1549.798184,201.816347,0.506878,0.0
3,21,99999.798184,201.816347,0.7478,0.0
4,16,99999.798184,201.816347,0.822425,0.0
5,8,24999.798184,201.816347,0.0,0.0
5,16,24999.75782,242.179617,0.0,0.0
6,7,1549.798184,201.816347,0.391006,0.0
6,19,1549.838547,161.453078,0.82171,0.0
7,17,99999.838547,161.453078,1.574874,0.0
7,19,24999.838547,161.453078,0.0,0.0
7,21,99999.798184,201.816347,0.542402,0.0
8,9,24999.798184,201.816347,0.421524,0.0
9,15,24999.798192,201.807862,0.088573,0.0
9,16,99999.75782,242.179617,0.252485,0.0
10,11,24999.798184,201.816347,0.0,0.0
10,12,99999.798184,201.816347,1.289248,0.0
10,16,99999.798184,201.816347,0.524044,0.0
10,17,99999.838547,161.453078,0.952125,0.0
12,22,99999.798184,201.816347,0.872016,0.0
13,14,1549.798184,201.816347,0.0,0.0
13,17,99999.838547,161.453078,1.1338,0.0
13,19,24999.838547,161.453078,2.032518,0.0
15,20,24999.798201,201.799378,1.072288,0.0
17,20,99999.838554,161.44629,0.653028,0.0
17,23,24999.838547,161.453078,1.397133,0.0
18,21,24999.798192,201.807862,1.408458,0.0
20,22,24999.838554,161.44629,0.967622,0.0
