node1,node2,free_bw,used_bw,delay,pkloss
1,3,99894.723335,105276.665038,2.093196,0.0
1,7,99831.661293,168338.707051,3.097177,0.0
1,16,98735.97134,1264028.659827,0.645995,0.0
2,4,99209.426093,790573.907274,2.61116,0.0
2,7,99229.724241,770275.759469,0.666261,0.0
2,12,97827.669462,2172330.538142,0.769854,0.0
2,13,98799.368832,1200631.167562,1.502395,0.0
2,18,24214.39316,785606.8403,1.431346,0.0
2,23,24473.356075,526643.925155,1.416802,0.0
3,10,99363.580378,636419.622467,2.697587,0.0
3,11,24954.152656,45847.343858,1.513243,0.0
3,14,1442.611439,107388.561139,0.543594,0.0
3,21,99659.766162,340233.838137,3.245592,0.0
4,16,99088.348477,911651.522553,1.971602,0.0
5,8,23883.908649,1116091.351331,0.742197,0.0
5,16,24459.720264,540279.736221,1.172662,0.0
6,7,1521.553819,28446.181404,2.973318,0.0
6,19,1502.724963,47275.036639,1.610041,0.0
7,17,99772.127824,227872.176238,1.605749,0.0
7,19,24920.366064,79633.935841,2.624154,0.0
7,21,99192.248168,807751.831949,1.481652,0.0
8,9,22198.55789,2801442.110405,0.34523,0.0
9,15,22981.928676,2018071.323889,0.213027,0.0
9,16,95618.326657,4381673.343104,1.463652,0.0
10,11,22388.659448,2611340.551982,2.635956,0.0
10,12,97849.945453,2150054.546935,1.221657,0.0
10,16,95840.644142,4159355.857689,1.805305,0.0
10,17,95379.351897,4620648.102915,2.024651,0.0
12,22,96832.820646,3167179.353578,0.702739,0.0
13,14,1301.621249,248378.750666,2.912879,0.0
13,17,99442.866634,557133.365901,0.0,0.0
13,19,24678.60609,321393.909787,2.041101,0.0
15,20,22907.870379,2092129.620583,1.019955,0.0
17,20,99421.683765,578316.235141,0.635862,0.0
17,23,24371.159746,628840.25403,0.763655,0.0
18,21,24689.909135,310090.86468,1.078367,0.0
20,22,22325.253975,2674746.025194,1.180649,0.0
