node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.802915,197.084788,0.292063,0.0
1,7,99999.802915,197.084788,1.600385,0.0
1,16,99999.802915,197.084788,0.178218,0.0
2,4,99999.802931,197.068605,1.300693,0.0
2,7,99999.802931,197.068605,1.059055,0.0
2,12,99999.802931,197.068605,0.225425,0.0
2,13,99999.802931,197.068605,1.30713,0.0
2,18,24999.802931,197.068605,0.145912,0.0
2,23,24999.802931,197.068605,1.361609,0.0
3,10,99999.802923,197.076696,1.23775,0.0
3,11,24999.802923,197.076696,1.895905,0.0
3,14,1549.842339,157.661357,2.284646,0.0
3,21,99999.802923,197.076696,2.422214,0.0
4,16,99999.802923,197.076696,0.331402,0.0
5,8,24999.802923,197.076696,1.758575,0.0
5,16,24999.802923,197.076696,1.520753,0.0
6,7,1549.802923,197.076696,0.844717,0.0
6,19,1549.842339,157.661357,2.192616,0.0
7,17,99999.802923,197.076696,1.062512,0.0
7,19,24999.842339,157.661357,1.604438,0.0
7,21,99999.802923,197.076696,0.869036,0.0
8,9,24999.842339,157.661357,0.707269,0.0
9,15,24999.842339,157.661357,0.99349,0.0
9,16,99999.802923,197.076696,1.510739,0.0
10,11,24999.802923,197.076696,1.114488,0.0
10,12,99999.842339,157.661357,1.003504,0.0
10,16,99999.802923,197.076696,1.31464,0.0
10,17,99999.802923,197.076696,1.227021,0.0
12,22,99999.802923,197.076696,1.002073,0.0
13,14,1549.842339,157.661357,1.528502,0.0
13,17,99999.802923,197.076696,1.570225,0.0
13,19,24999.802923,197.076696,65.135956,0.0
15,20,24999.802931,197.068605,0.56386,0.0
17,20,99999.802931,197.068605,2.422094,0.0
17,23,24999.802923,197.076696,1.699567,0.0
18,21,24999.802923,197.076696,0.550151,0.0
20,22,24999.802931,197.068605,1.528144,0.0
