node1,node2,free_bw,used_bw,delay,pkloss
1,3,99854.782396,145217.604311,2.282143,0.0
1,7,98928.955813,1071044.186916,1.043797,0.0
1,16,96420.88361,3579116.390013,2.840996,0.0
2,4,72863.000159,27136999.841058,0.751972,0.005067
2,7,92776.918804,7223081.195883,0.0,0.01404
2,12,83415.307956,16584692.043784,0.799894,0.002865
2,13,95236.282293,4763717.707382,0.811219,0.015092
2,18,21947.427399,3052572.600558,2.676487,0.0
2,23,13106.09263,11893907.369665,0.548005,0.023012
3,10,99704.89426,295105.740181,2.530813,0.0
3,11,21718.667119,3281332.880724,1.087785,0.015446
3,14,1295.772842,254227.157671,0.855803,0.0
3,21,96267.563804,3732436.195937,0.566244,0.0
4,16,80086.403659,19913596.340766,1.166701,0.011139
5,8,24954.049571,45950.428638,0.0,0.0
5,16,17399.473951,7600526.049027,2.310991,0.0
6,7,1283.010946,266989.054076,1.538992,0.0
6,19,1547.856997,2143.00307,0.398636,0.0
7,17,99838.176843,161823.157305,0.662565,0.0
7,19,24992.016007,7983.993146,0.361323,0.0
7,21,95170.95039,4829049.61039,0.890851,0.027684
8,9,18761.881736,6238118.264102,0.0,0.005316
9,15,24875.175822,124824.178276,0.0,0.0
9,16,83494.06518,16505934.819897,0.0,0.0
10,11,18297.268081,6702731.919437,1.556993,0.022036
10,12,94477.634924,5522365.0756,1.842856,0.0023
10,16,98931.433607,1068566.392958,2.575636,0.0
10,17,96993.277573,3006722.426696,1.65379,0.007331
12,22,97735.076982,2264923.017868,0.221133,0.0
13,14,1036.854202,513145.797614,2.273917,0.0
13,17,99942.367593,57632.407251,1.037121,0.0
13,19,23949.570896,1050429.103943,1.198888,0.0
15,20,24811.880412,188119.588303,2.90525,0.0
17,20,99737.890136,262109.863619,1.10662,0.0
17,23,13180.573389,11819426.611125,0.046492,0.023272
18,21,24955.056767,44943.232868,0.423789,0.0
20,22,23713.602612,1286397.388301,0.776529,0.0
