node1,node2,free_bw,used_bw,delay,pkloss
1,3,98985.456755,1014543.245307,0.353694,0.0
1,7,99638.331399,361668.600758,1.000881,0.0
1,16,96619.407163,3380592.837102,1.503825,0.0
2,4,94228.825617,5771174.383098,3.180265,0.0
2,7,98597.690517,1402309.482545,1.381874,0.0
2,12,93036.489074,6963510.926496,3.327131,0.0
2,13,95995.338986,4004661.013963,2.222419,0.0
2,18,22678.956838,2321043.162499,1.548886,0.0
2,23,24486.753487,513246.513163,4.91035,0.0
3,10,97171.998349,2828001.650574,1.415491,0.0
3,11,23984.449266,1015550.734141,1.471519,0.0
3,14,1134.512998,415487.001733,2.249956,0.0
3,21,97967.27969,2032720.310308,42.975307,0.0
4,16,97662.824135,2337175.864664,3.005981,0.0
5,8,19226.97092,5773029.079693,1.268625,0.003501
5,16,16727.915498,8272084.502393,1.954556,0.0
6,7,1336.984237,213015.762978,0.118136,0.0
6,19,1527.807708,22192.291821,2.194643,0.0
7,17,99472.283238,527716.761575,0.0,0.0
7,19,24901.370306,98629.693819,0.0,0.0
7,21,98993.423455,1006576.54535,0.345588,0.0
8,9,21079.766922,3920233.078342,0.887871,0.0
9,15,17531.01832,7468981.680145,0.458241,0.0
9,16,93834.677009,6165322.990593,0.564456,0.0
10,11,16903.806547,8096193.453025,0.947475,0.000947
10,12,82406.59413,17593405.869626,3.062487,0.0015
10,16,88836.030576,11163969.423772,1.899123,0.002352
10,17,95553.569365,4446430.634646,1.752973,0.0
12,22,99271.473841,728526.159432,0.225067,0.0
13,14,1154.326304,395673.695743,1.223803,0.0
13,17,94390.486457,5609513.543359,0.0,0.00823
13,19,24325.530843,674469.157327,7.306099,0.0
15,20,17535.374466,7464625.533986,1.778126,0.0
17,20,92123.394239,7876605.760502,0.0,0.0
17,23,24470.902038,529097.961542,0.0,0.0
18,21,24292.417595,707582.404886,0.123262,0.0
20,22,24585.663709,414336.291194,1.968265,0.0
