node1,node2,free_bw,used_bw,delay,pkloss
1,3,90812.173314,9187826.685828,1.03879,0.008112
1,7,93947.281082,6052718.918471,1.764655,0.0
1,16,99900.434638,99565.361646,1.085997,0.0
2,4,98463.374305,1536625.694617,2.039313,0.0
2,7,93968.46247,6031537.530066,2.895474,0.0
2,12,99756.586073,243413.926517,0.0,0.0
2,13,99957.289541,42710.458655,1.880884,0.0
2,18,23985.380111,1014619.888861,1.341939,0.0
2,23,24985.68201,14317.98955,2.159595,0.0
3,10,86832.402084,13167597.915899,1.073718,0.0
3,11,24850.504313,149495.686795,2.160192,0.0
3,14,843.246961,706753.038996,1.815915,0.0
3,21,96680.196071,3319803.928905,1.10662,0.0
4,16,94883.490868,5116509.132274,1.953006,0.004201
5,8,24575.651308,424348.692307,2.301693,0.0
5,16,19188.621232,5811378.768341,1.240373,0.0
6,7,1549.80097,199.029733,2.487659,0.0
6,19,1335.555808,214444.192332,0.516295,0.0
7,17,98528.087584,1471912.416024,1.669407,0.0
7,19,24031.403805,968596.194591,0.40257,0.0
7,21,99818.76354,181236.460148,1.197577,0.0
8,9,19127.112752,5872887.24841,2.087355,0.0
9,15,24031.924604,968075.395741,1.842022,0.0
9,16,86064.828077,13935171.922942,3.212094,0.0
10,11,16440.830097,8559169.902568,0.857353,0.0
10,12,82947.563214,17052436.78567,1.671672,0.0
10,16,75856.433211,24143566.789282,1.612782,0.003302
10,17,86202.874347,13797125.653148,2.290964,0.005801
12,22,98495.329819,1504670.1805,2.543807,0.0
13,14,1540.943021,9056.979348,2.47252,0.0
13,17,96898.584391,3101415.60919,3.555179,0.0
13,19,24783.144362,216855.638411,2.335668,0.0
15,20,23897.1785,1102821.499668,2.424598,0.0
17,20,97954.256704,2045743.295519,2.255917,0.00542
17,23,24926.371734,73628.265738,6.283641,0.0
18,21,22737.229493,2262770.50676,1.247525,0.0
20,22,23825.075228,1174924.772422,1.405001,0.0
