node1,node2,free_bw,used_bw,delay,pkloss
1,3,97877.972319,2122027.680507,0.720024,0.0
1,7,97836.231449,2163768.550942,1.929402,0.0
1,16,88273.108286,11726891.714014,3.309965,0.000285
2,4,81303.905286,18696094.714024,1.630902,0.000249
2,7,96302.294481,3697705.519426,2.140999,0.0
2,12,74172.593423,25827406.577465,4.221559,0.000448
2,13,99704.175421,295824.578956,1.89805,0.0
2,18,18048.164431,6951835.56897,2.13778,0.000629
2,23,10336.257155,14663742.844768,2.578139,0.001245
3,10,98290.411873,1709588.127397,0.714064,0.0
3,11,22059.056195,2940943.805236,2.303481,0.000292
3,14,1071.76755,478232.449558,1.355767,0.0
3,21,97233.473403,2766526.596632,1.30403,0.000241
4,16,87072.013923,12927986.077032,2.054811,0.000317
5,8,14662.474571,10337525.429381,0.0,0.001629
5,16,1166.259913,23833740.087476,0.8111,0.000693
6,7,1547.812239,2187.760547,2.498984,0.0
6,19,1221.875938,328124.062031,2.246618,0.0
7,17,98250.658663,1749341.337335,1.838803,0.0
7,19,23278.52593,1721474.070369,1.15025,0.001463
7,21,99559.036185,440963.815241,2.607822,0.0
8,9,24521.76755,478232.449558,0.524521,0.0
9,15,12933.700796,12066299.204245,0.544429,0.00069
9,16,95579.058608,4420941.392345,1.781821,0.0
10,11,15809.851592,9190148.407537,2.081037,0.000933
10,12,92532.344945,7467655.05491,0.945807,0.000201
10,16,92407.614028,7592385.971746,3.872633,0.000584
10,17,87800.57362,12199426.379857,1.924992,0.001282
12,22,99211.699669,788300.330715,1.603842,0.0
13,14,527.148574,1022851.425713,0.607014,0.0
13,17,93358.03235,6641967.650492,1.260757,0.000256
13,19,24716.598299,283401.70085,1.242042,0.0
15,20,12820.399424,12179600.576018,0.365496,0.000683
17,20,86081.20727,13918792.729698,3.496766,0.0
17,23,10361.67417,14638325.829581,0.849605,0.00122
18,21,20031.892246,4968107.754369,7.47633,0.0
20,22,23831.095548,1168904.452226,2.656817,0.0
