node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.80452,195.479536,1.562357,0.0
1,7,99999.804528,195.471575,1.380324,0.0
1,16,99999.804528,195.471575,0.567913,0.0
2,4,99999.843616,156.383629,0.48399,0.0
2,7,99999.843623,156.37726,0.782013,0.0
2,12,99999.804528,195.471575,0.482202,0.0
2,13,99999.804528,195.471575,0.954509,0.0
2,18,24999.80452,195.479536,1.336575,0.0
2,23,24999.80452,195.479536,0.341415,0.0
3,10,99999.80452,195.479536,2.385497,0.0
3,11,24999.80452,195.479536,1.700401,0.0
3,14,1549.80452,195.479536,2.149224,0.0
3,21,99999.804513,195.487497,1.559019,0.0
4,16,99999.80452,195.479536,0.23675,0.0
5,8,24999.80452,195.479536,0.323296,0.0
5,16,24999.804528,195.471575,0.908971,0.0
6,7,1549.80452,195.479536,0.841379,0.0
6,19,1549.84361,156.389998,0.79155,0.0
7,17,99999.80452,195.479536,0.959635,0.0
7,19,24999.843616,156.383629,1.89352,0.0
7,21,99999.80452,195.479536,0.66328,0.0
8,9,24999.804513,195.487497,0.934362,0.0
9,15,24999.804513,195.487497,1.208544,0.0
9,16,99999.80452,195.479536,0.648737,0.0
10,11,24999.804528,195.471575,0.0,0.0
10,12,99999.824076,175.924418,0.836611,0.003862
10,16,99999.804528,195.471575,0.413656,0.0
10,17,99999.80452,195.479536,0.0,0.0
12,22,99999.804528,195.471575,0.819206,0.0
13,14,1549.804528,195.471575,1.351476,0.0
13,17,99999.80452,195.479536,1.654029,0.0
13,19,24999.843616,156.383629,0.488997,0.0
15,20,24999.804513,195.487497,0.849366,0.0
17,20,99999.804513,195.487497,0.958323,0.0
17,23,24999.804513,195.487497,0.715494,0.0
18,21,24999.804513,195.487497,1.527905,0.0
20,22,24999.80452,195.479536,0.943661,0.0
