node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808077,191.923231,0.128031,0.0
1,7,99999.808077,191.923231,0.640988,0.0
1,16,99999.846461,153.538585,0.260353,0.0
2,4,99999.808069,191.930905,0.333428,0.0
2,7,99999.808077,191.923231,0.294805,0.0
2,12,99999.808077,191.923231,0.121951,0.0
2,13,99999.808077,191.923231,0.222206,0.0
2,18,24999.763295,236.705318,0.965953,0.0
2,23,24999.808077,191.923231,0.261068,0.0
3,10,99999.763304,236.695854,1.223445,0.0
3,11,24999.808077,191.923231,0.004768,0.0
3,14,1549.808084,191.915557,0.791907,0.0
3,21,99999.808077,191.923231,0.640392,0.0
4,16,99999.846461,153.538585,0.927091,0.0
5,8,24999.846461,153.538585,1.0252,0.0
5,16,24999.846461,153.538585,0.727415,0.0
6,7,1549.763295,236.705318,1.330376,0.0
6,19,1549.808084,191.915557,0.382185,0.0
7,17,99999.808077,191.923231,2.032161,0.0
7,19,24999.808084,191.915557,0.616193,0.0
7,21,99999.846461,153.538585,1.195312,0.0
8,9,24999.846461,153.538585,1.040936,0.0
9,15,24999.846461,153.538585,1.314759,0.0
9,16,99999.846461,153.538585,0.328541,0.0
10,11,24999.846461,153.538585,1.214743,0.0
10,12,99999.801679,198.320672,1.173854,0.0
10,16,99999.846461,153.538585,0.520587,0.0
10,17,99999.808077,191.923231,1.246333,0.0
12,22,99999.808077,191.923231,0.65589,0.0
13,14,1549.846461,153.538585,1.451612,0.0
13,17,99999.808077,191.923231,1.64175,0.0
13,19,24999.808084,191.915557,0.591755,0.0
15,20,24999.808077,191.923231,1.237512,0.0
17,20,99999.808077,191.923231,0.759363,0.0
17,23,24999.808077,191.923231,1.468778,0.0
18,21,24999.763295,236.705318,1.673818,0.0
20,22,24999.808077,191.923231,0.0,0.0
