node1,node2,free_bw,used_bw,delay,pkloss
1,3,99368.377272,631622.728017,1.950741,0.0
1,7,97367.506737,2632493.262552,0.693321,0.0
1,16,87319.957319,12680042.681382,0.402689,0.00191
2,4,88539.014128,11460985.872451,3.811836,0.000203
2,7,97525.316296,2474683.70394,1.894712,0.0
2,12,89557.662861,10442337.138742,1.246572,0.000429
2,13,92751.853826,7248146.174383,1.895905,0.001735
2,18,18815.089045,6184910.95497,2.045512,0.0
2,23,24921.716344,78283.655946,4.279613,0.0
3,10,98433.308769,1566691.230656,1.528621,0.0
3,11,21790.065928,3209934.072414,0.296474,0.0
3,14,1150.632087,399367.913225,1.658201,0.0
3,21,97122.781034,2877218.966112,0.0,0.0
4,16,91372.286829,8627713.171469,1.142144,0.001045
5,8,16413.050569,8586949.431465,0.308394,0.0
5,16,5129.922148,19870077.852023,1.35386,0.000297
6,7,1130.119542,419880.458068,0.0,0.0
6,19,1542.9327,7067.29982,1.599431,0.0
7,17,97457.026569,2542973.430951,1.753211,0.0
7,19,24591.79235,408207.650325,0.907063,0.0
7,21,99104.69584,895304.15995,0.241995,0.0
8,9,19761.934523,5238065.477013,0.556111,0.000747
9,15,9140.185591,15859814.408902,1.629353,0.002271
9,16,91989.231777,8010768.222768,0.242114,0.0
10,11,14165.702555,10834297.445066,0.185966,0.002263
10,12,83030.213358,16969786.642484,0.541687,0.000328
10,16,87046.083015,12953916.984983,0.0,0.001496
10,17,87030.50777,12969492.229762,2.971649,0.001744
12,22,93254.790964,6745209.035589,1.591206,0.0
13,14,890.048306,659951.693905,1.71566,0.0
13,17,93669.377659,6330622.341168,2.280235,0.0
13,19,24304.874114,695125.886456,1.132965,0.0
15,20,8974.092052,16025907.948093,0.548482,0.001625
17,20,88159.39727,11840602.73041,2.418637,0.0
17,23,24920.779561,79220.439444,2.524257,0.0
18,21,20982.419143,4017580.856681,0.230789,0.0
20,22,18237.220641,6762779.358674,0.9377,0.0
