node1,node2,free_bw,used_bw,delay,pkloss
1,3,94027.530364,5972469.635628,4.340172,0.0
1,7,99579.297695,420702.305214,2.351761,0.0
1,16,95800.100839,4199899.160859,1.61159,9.4e-05
2,4,96206.067071,3793932.928945,0.0,0.0
2,7,98491.826134,1508173.865859,0.394106,0.0
2,12,93158.471313,6841528.68674,0.355005,9.3e-05
2,13,96979.785972,3020214.028211,1.603842,0.0
2,18,18259.433984,6740566.016341,4.078984,0.0
2,23,15152.652428,9847347.572403,0.676036,0.00052
3,10,92067.579939,7932420.061142,2.373457,0.0
3,11,22989.04316,2010956.83967,0.929356,0.0
3,14,205.480459,1344519.54061,0.829697,0.0
3,21,97893.009406,2106990.594456,3.944993,0.000238
4,16,92426.927781,7573072.219468,0.085473,0.0
5,8,24201.477481,798522.51893,1.218796,0.0
5,16,10709.000165,14290999.834738,2.989173,0.000227
6,7,1549.801702,198.297943,1.526833,0.0
6,19,1220.851855,329148.145088,4.752755,0.0
7,17,97386.80768,2613192.320098,0.792265,0.0
7,19,23124.098157,1875901.842518,3.06201,0.001216
7,21,99774.245578,225754.422298,1.017332,0.0
8,9,14982.253982,10017746.017618,2.821684,0.000638
9,15,0.0,25532361.930233,4.115582,0.001562
9,16,99515.626967,484373.032786,1.490235,8.5e-05
10,11,14879.325744,10120674.25643,2.127767,0.000596
10,12,78668.886578,21331113.422384,1.66595,0.000131
10,16,83768.312345,16231687.654851,2.247095,0.000249
10,17,67390.562286,32609437.714102,0.938058,0.000735
12,22,99673.779541,326220.459428,0.191212,0.0
13,14,1388.274736,161725.263651,1.767278,0.0
13,17,97007.982152,2992017.84829,0.0,0.0
13,19,24998.816773,1183.226608,2.384782,0.0
15,20,0.0,25652451.975826,2.822042,0.000194
17,20,72401.189886,27598810.114031,1.031995,0.001045
17,23,15136.893076,9863106.924475,1.773357,0.000512
18,21,20319.112499,4680887.501277,0.739574,0.0
20,22,23401.209717,1598790.282598,3.232837,0.0
