node1,node2,free_bw,used_bw,delay,pkloss
1,3,99937.195649,62804.350631,0.537515,0.0
1,7,99999.801489,198.511166,2.061605,0.0
1,16,99971.198015,28801.985112,1.12009,0.0
2,4,99791.10545,208894.549665,0.502229,0.0
2,7,99783.275795,216724.205325,0.759959,0.0
2,12,99766.529424,233470.576471,0.380039,0.0
2,13,99840.547206,159452.793788,0.481367,0.0
2,18,24720.584236,279415.763791,1.532912,0.0
2,23,24989.6571,10342.899677,0.620484,0.0
3,10,99772.87424,227125.760283,1.458406,0.0
3,11,24599.14776,400852.240047,0.420928,0.0
3,14,1517.051817,32948.182514,2.173781,0.0
3,21,99373.248086,626751.913731,0.520349,0.0
4,16,99958.984657,41015.342695,1.916528,0.0
5,8,24715.487717,284512.283149,1.380563,0.0
5,16,24754.381472,245618.527709,1.976013,0.0
6,7,1549.801497,198.502957,1.71864,0.0
6,19,1547.747085,2252.915392,0.718713,0.0
7,17,99424.707361,575292.638544,0.366569,0.0
7,19,24888.541913,111458.087118,1.38545,0.0
7,21,99432.583623,567416.377171,1.528978,0.0
8,9,24699.039741,300960.258569,0.870585,0.0
9,15,24363.567907,636432.092639,0.35727,0.0
9,16,99770.151861,229848.138958,1.162052,0.0
10,11,24603.966253,396033.746898,1.0041,0.0
10,12,99083.331679,916668.320926,1.734257,0.0
10,16,99481.594706,518405.293631,1.413584,0.0
10,17,99725.83689,274163.110008,0.199318,0.0
12,22,99778.506534,221493.465674,0.33021,0.0
13,14,1482.140441,67859.559274,1.512408,0.0
13,17,99523.393879,476606.120761,0.286579,0.0
13,19,24813.834663,186165.33674,0.358343,0.0
15,20,24357.443942,642556.057507,1.758337,0.0
17,20,99019.66337,980336.629608,1.965404,0.0
17,23,24990.581696,9418.303643,0.409722,0.0
18,21,24760.46582,239534.180138,1.90258,0.0
20,22,24663.350233,336649.766921,0.281811,0.0
