node1,node2,free_bw,used_bw,delay,pkloss
1,3,99560.950686,439049.314409,0.58639,0.000543
1,7,99058.253548,941746.451768,1.269937,0.0
1,16,96013.940995,3986059.005347,3.104091,0.001184
2,4,95301.525589,4698474.410961,1.748562,0.00027
2,7,98549.173393,1450826.606991,0.866175,0.0
2,12,96776.562585,3223437.414802,1.56498,0.000268
2,13,98335.514393,1664485.606607,1.527905,0.0
2,18,24208.446476,791553.524176,0.353932,0.0
2,23,24788.378302,211621.69781,0.0,0.0
3,10,99546.466522,453533.477668,1.207471,0.0
3,11,24402.348092,597651.908194,1.111627,0.000472
3,14,1379.187074,170812.925988,0.908613,0.0
3,21,99801.181525,198818.474659,1.745939,0.0
4,16,96179.947612,3820052.388224,1.697898,0.000929
5,8,24903.352738,96647.261647,1.821518,0.0
5,16,22217.10333,2782896.669754,2.809763,0.00021
6,7,1342.934007,207065.993104,1.566172,0.0
6,19,1541.840597,8159.403453,1.483917,0.0
7,17,99462.240807,537759.192706,5.092859,0.000321
7,19,24914.822756,85177.244253,0.516057,0.0
7,21,99952.509942,47490.058035,1.450181,0.0
8,9,22539.529342,2460470.65793,1.868367,0.000401
9,15,23379.604734,1620395.265573,1.317382,0.0009
9,16,96392.848621,3607151.379089,1.156092,0.0
10,11,22367.395513,2632604.486874,0.918388,0.001642
10,12,97688.977628,2311022.371903,1.960278,9.8e-05
10,16,98881.343901,1118656.09947,2.200246,0.0005
10,17,97797.712259,2202287.741351,1.63734,0.0005
12,22,99708.781653,291218.346564,1.20306,0.0
13,14,1304.117553,245882.447278,1.799703,0.0
13,17,99737.609769,262390.231032,1.218081,0.000383
13,19,24847.240829,152759.171155,1.363873,0.0
15,20,23386.377997,1613622.003047,0.901461,0.0
17,20,98342.889343,1657110.656724,0.040174,0.000857
17,23,24806.687567,193312.432656,0.674725,0.0
18,21,24719.455418,280544.581662,0.963211,0.0
20,22,24919.489375,80510.624649,1.06132,0.0
