node1,node2,free_bw,used_bw,delay,pkloss
1,3,99905.001122,94998.878389,1.367569,0.0
1,7,99886.25162,113748.379591,1.604319,0.160772
1,16,99416.403523,583596.476649,2.34437,0.133333
2,4,97974.094732,2025905.268406,0.0,0.0
2,7,99665.435267,334564.733256,0.0,0.0
2,12,99018.171422,981828.577872,0.252366,0.0
2,13,99669.931195,330068.805052,0.016809,0.0
2,18,24900.830314,99169.68589,0.0,0.0
2,23,24657.472495,342527.505401,0.0,0.0
3,10,99030.305245,969694.754655,0.756264,0.107129
3,11,24199.460217,800539.782843,1.617551,0.0
3,14,1519.186589,30813.411495,1.629949,0.0
3,21,99957.962192,42037.808041,1.047492,0.0
4,16,98899.974073,1100025.926541,1.565814,0.0
5,8,24508.157554,491842.446402,1.809955,0.069444
5,16,23553.468506,1446531.4941,0.991106,0.0
6,7,1482.160878,67839.122486,2.006292,0.0
6,19,1544.2822,5717.799568,1.452088,0.0
7,17,99951.855077,48144.922719,1.969576,0.0
7,19,24986.509556,13490.443743,1.595259,0.0
7,21,99896.495263,103504.73658,1.320839,0.0
8,9,24887.314609,112685.391391,1.64628,0.0
9,15,24819.360479,180639.521356,1.322985,0.0
9,16,99236.774472,763225.527672,1.506686,0.0
10,11,24999.800565,199.434934,1.405954,0.0
10,12,98744.572767,1255427.233005,0.183344,0.224623
10,16,99110.080106,889919.893635,1.674414,0.240218
10,17,99612.798405,387201.595479,1.559496,0.085179
12,22,99925.946903,74053.097473,0.947952,0.0
13,14,1523.825494,26174.505568,2.101898,0.0
13,17,99928.347017,71652.983214,1.891017,0.0
13,19,24931.345853,68654.146585,1.38092,0.0
15,20,24822.487618,177512.381586,1.915574,0.0
17,20,99802.832641,197167.359149,1.76239,0.0
17,23,24653.859398,346140.601629,1.367688,0.0
18,21,24992.379591,7620.408842,1.413703,0.0
20,22,24987.732757,12267.242812,0.792503,0.0
