node1,node2,free_bw,used_bw,delay,pkloss
1,3,99990.853218,9146.782239,1.346707,0.0
1,7,99991.711167,8288.833477,1.541972,0.0
1,16,99990.899011,9100.989451,1.029491,0.0
2,4,99992.694088,7305.912176,1.381516,0.0
2,7,99992.822014,7177.985865,1.709461,0.0
2,12,99990.386131,9613.868673,0.915766,0.0
2,13,99995.72557,4274.429634,1.390815,0.0
2,18,24996.329885,3670.114902,1.599908,0.0
2,23,24994.662959,5337.040529,1.166105,0.0
3,10,99996.369138,3630.862336,1.366258,0.0
3,11,24997.527088,2472.911645,1.434445,0.0
3,14,1545.468945,4531.054511,1.471043,0.0
3,21,99996.199043,3800.956788,1.4925,0.0
4,16,99992.739881,7260.119388,4.915237,0.0
5,8,24993.930493,6069.50691,1.55139,0.0
5,16,24990.386131,9613.868673,1.300216,0.0
6,7,1544.573765,5426.234871,1.378059,0.0
6,19,1549.150836,849.16384,1.124382,0.0
7,17,99995.047432,4952.567877,0.302076,0.0
7,19,24993.930245,6069.75509,1.02973,0.0
7,21,99995.599607,4400.392542,0.782728,0.0
8,9,24998.164363,1835.636602,1.356721,0.0
9,15,24995.810614,4189.385886,1.166821,0.0
9,16,99993.25276,6747.240167,1.518488,0.0
10,11,24995.981846,4018.154318,1.31619,0.0
10,12,99990.937891,9062.109023,0.686765,0.0
10,16,99993.508934,6491.065963,1.664758,0.0
10,17,99997.868499,2131.501472,0.472665,0.0
12,22,99992.391544,7608.45567,0.029564,0.0
13,14,1548.072699,1927.30098,1.339674,0.0
13,17,99998.381486,1618.51413,0.249505,0.0
13,19,24998.07932,1920.68035,1.250744,0.0
15,20,24995.258484,4741.516068,1.569152,0.0
17,20,99994.791185,5208.815481,0.456572,0.0
17,23,24998.894341,1105.659143,0.0,0.0
18,21,24997.309781,2690.219169,1.397014,0.0
20,22,24996.586335,3413.664805,0.946999,0.0
