node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.801094,198.906017,1.717925,0.0
1,7,99999.801094,198.906017,1.974106,0.0
1,16,99999.801094,198.906017,2.048731,0.0
2,4,99999.840869,159.131408,1.165867,0.0
2,7,99999.840875,159.124814,0.751734,0.0
2,12,99999.840875,159.124814,0.085711,0.0
2,13,99999.840875,159.124814,1.527309,0.0
2,18,24999.801086,198.91426,1.868486,0.0
2,23,24999.840875,159.124814,1.428843,0.0
3,10,99999.801094,198.906017,1.434326,0.0
3,11,24999.801094,198.906017,1.149416,0.0
3,14,1549.801094,198.906017,1.008868,0.0
3,21,99999.801094,198.906017,1.472354,0.0
4,16,99999.801086,198.91426,1.72174,0.0
5,8,24999.801102,198.897775,1.461864,0.0
5,16,24999.801094,198.906017,1.84989,0.0
6,7,1549.801094,198.906017,0.531316,0.0
6,19,1549.840875,159.124814,1.490474,0.0
7,17,99999.801086,198.91426,2.03979,0.0
7,19,24999.840875,159.124814,1.463532,0.0
7,21,99999.801094,198.906017,0.909686,0.0
8,9,24999.840875,159.124814,1.538396,0.0
9,15,24999.801094,198.906017,1.489997,0.0
9,16,99999.801094,198.906017,2.219796,0.0
10,11,24999.801094,198.906017,1.119256,0.0
10,12,99999.840875,159.124814,0.794411,0.0
10,16,99999.801094,198.906017,1.642585,0.0
10,17,99999.801086,198.91426,1.080751,0.0
12,22,99999.801094,198.906017,1.047373,0.0
13,14,1549.801094,198.906017,1.919746,0.0
13,17,99999.801094,198.906017,1.684904,0.0
13,19,24999.840875,159.124814,1.41418,0.0
15,20,24999.801094,198.906017,1.67799,0.0
17,20,99999.801094,198.906017,1.741529,0.0
17,23,24999.801094,198.906017,1.52564,0.0
18,21,24999.801086,198.91426,1.545429,0.0
20,22,24999.801094,198.906017,1.449108,0.0
