node1,node2,free_bw,used_bw,delay,pkloss
1,3,99805.929679,194070.320656,0.698209,0.000511
1,7,99841.374506,158625.49412,1.346111,0.0
1,16,99477.069017,522930.983123,0.921011,0.000134
2,4,98196.295881,1803704.118999,0.623703,0.000119
2,7,99655.505742,344494.257691,0.031352,0.000321
2,12,99488.252839,511747.161316,1.080751,0.000226
2,13,99653.657257,346342.743406,0.293374,0.000323
2,18,24444.812741,555187.259011,2.05183,0.0
2,23,24992.428853,7571.14717,1.173258,0.0
3,10,99450.738624,549261.375651,1.855254,0.0
3,11,24667.8253,332174.70031,0.619292,0.0
3,14,1540.627163,9372.836757,1.554012,0.0
3,21,99578.619053,421380.947134,1.256466,0.0
4,16,98548.550041,1451449.958525,0.614882,0.00016
5,8,24575.74146,424258.540483,1.143456,0.000469
5,16,23537.844916,1462155.084248,1.808882,0.0
6,7,1496.970622,53029.37835,1.410007,0.0
6,19,1546.154852,3845.148316,0.999451,0.0
7,17,99820.80456,179195.440191,0.0,0.0
7,19,24990.470267,9529.73264,0.708699,0.0
7,21,99954.390712,45609.28798,0.47195,0.0
8,9,24996.152731,3847.269381,1.32668,0.0
9,15,24980.897774,19102.225609,1.57249,0.0
9,16,99551.11208,448887.920194,1.805902,0.0
10,11,24977.284049,22715.950684,0.0,0.0
10,12,99814.0937,185906.299751,2.965927,0.0
10,16,99312.154871,687845.128707,2.225757,0.0
10,17,99609.879724,390120.27604,0.0,0.0
12,22,99920.098583,79901.416716,0.574946,0.0
13,14,1529.168217,20831.783336,0.634074,0.0
13,17,99920.325244,79674.755997,0.177741,0.0
13,19,24966.336503,33663.497266,0.470281,0.0
15,20,24988.385583,11614.417435,1.602769,0.0
17,20,99983.745851,16254.149204,0.270844,0.0
17,23,24991.273764,8726.236379,0.633717,0.0
18,21,24553.256664,446743.336127,1.649857,0.0
20,22,24961.605097,38394.903458,0.498295,0.0
