node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.804743,195.256885,0.966907,0.0
1,7,99999.804743,195.256885,1.970768,0.0
1,16,99999.765692,234.308262,0.629187,0.0
2,4,99999.843788,156.211862,1.419902,0.0
2,7,99999.843794,156.205508,0.688672,0.0
2,12,99999.804735,195.264828,0.996709,0.0
2,13,99999.843788,156.211862,1.353621,0.0
2,18,24999.804735,195.264828,0.199556,0.0
2,23,24999.804743,195.256885,1.064062,0.0
3,10,99999.804743,195.256885,0.397444,0.0
3,11,24999.804743,195.256885,0.0,0.0
3,14,1549.804743,195.256885,1.200318,0.0
3,21,99999.804743,195.256885,0.909209,0.0
4,16,99999.843794,156.205508,1.497507,0.0
5,8,24999.804735,195.264828,0.552416,0.0
5,16,24999.765692,234.308262,0.691891,0.0
6,7,1549.804743,195.256885,1.576066,0.0
6,19,1549.843794,156.205508,0.775218,0.0
7,17,99999.843794,156.205508,0.701785,0.0
7,19,24999.843801,156.199154,1.358271,0.0
7,21,99999.765692,234.308262,1.067162,0.0
8,9,24999.804735,195.264828,1.421809,0.0
9,15,24999.765682,234.317794,0.779986,0.0
9,16,99999.765701,234.298731,0.736117,0.0
10,11,24999.804735,195.264828,0.789285,0.0
10,12,99999.804735,195.264828,1.710296,0.0
10,16,99999.804743,195.256885,1.021266,0.0
10,17,99999.843788,156.211862,1.633048,0.0
12,22,99999.804743,195.256885,0.718951,0.0
13,14,1549.804735,195.264828,1.354098,0.0
13,17,99999.843788,156.211862,1.476288,0.0
13,19,24999.843794,156.205508,0.687361,0.0
15,20,24999.804735,195.264828,1.045346,0.0
17,20,99999.804735,195.264828,1.142144,0.0
17,23,24999.804743,195.256885,1.099467,0.0
18,21,24999.804735,195.264828,0.834584,0.0
20,22,24999.804743,195.256885,0.15831,0.0
