node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.842079,157.920711,1.30415,0.0
1,7,99999.842079,157.920711,0.648856,0.0
1,16,99999.802599,197.400888,1.621246,0.0
2,4,99999.802599,197.400888,0.87595,0.0
2,7,99999.802599,197.400888,0.453949,0.0
2,12,99999.802599,197.400888,1.070261,0.0
2,13,99999.802599,197.400888,2.204776,0.0
2,18,24999.802599,197.400888,1.279712,0.0
2,23,24999.802599,197.400888,1.672864,0.0
3,10,99999.842073,157.927206,1.104116,0.0
3,11,24999.842079,157.920711,2.224207,0.0
3,14,1549.842073,157.927206,1.3237,0.0
3,21,99999.842079,157.920711,1.764178,0.0
4,16,99999.802599,197.400888,2.300143,0.0
5,8,24999.802591,197.409007,0.749469,0.0
5,16,24999.802591,197.409007,0.008464,0.0
6,7,1549.842079,157.920711,0.881195,0.0
6,19,1549.802599,197.400888,0.813723,0.0
7,17,99999.802599,197.400888,1.413345,0.0
7,19,24999.802599,197.400888,0.0,0.0
7,21,99999.802599,197.400888,1.040339,0.0
8,9,24999.763119,236.881066,1.320839,0.0
9,15,24999.763119,236.881066,0.711799,0.0
9,16,99999.802599,197.400888,1.030087,0.0
10,11,24999.802591,197.409007,1.675844,0.0
10,12,99999.763109,236.890809,1.982331,0.0
10,16,99999.802591,197.409007,0.787973,0.0
10,17,99999.802591,197.409007,2.00367,0.0
12,22,99999.802599,197.400888,1.921296,0.0
13,14,1549.802591,197.409007,1.359582,0.0
13,17,99999.802599,197.400888,1.532435,0.0
13,19,24999.802599,197.400888,0.033736,0.0
15,20,24999.802599,197.400888,1.330256,0.0
17,20,99999.802599,197.400888,1.975417,0.0
17,23,24999.802599,197.400888,1.70517,0.0
18,21,24999.802599,197.400888,0.310302,0.0
20,22,24999.802599,197.400888,2.022147,0.0
