node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808023,191.976963,0.984907,0.0
1,7,99999.808023,191.976963,2.023339,0.0
1,16,99999.808023,191.976963,0.92113,0.0
2,4,99999.808023,191.976963,0.889659,0.0
2,7,99999.808023,191.976963,0.053167,0.0
2,12,99999.808015,191.984641,0.58794,0.0
2,13,99999.846412,153.587713,1.373887,0.0
2,18,24999.808023,191.976963,2.151132,0.0
2,23,24999.808023,191.976963,1.586199,0.0
3,10,99999.808031,191.969285,0.733495,0.0
3,11,24999.808031,191.969285,0.738859,0.0
3,14,1549.808031,191.969285,0.361919,0.0
3,21,99999.808031,191.969285,0.237465,0.0
4,16,99999.808031,191.969285,0.973463,0.0
5,8,24999.769628,230.372356,0.828028,0.0
5,16,24999.808031,191.969285,2.202749,0.0
6,7,1549.808031,191.969285,0.0,0.0
6,19,1549.846418,153.58157,0.759482,0.0
7,17,99999.808031,191.969285,1.444817,0.0
7,19,24999.846425,153.575428,0.572324,0.0
7,21,99999.769637,230.363142,1.107454,0.0
8,9,24999.769628,230.372356,0.848651,0.0
9,15,24999.769628,230.372356,1.190066,0.0
9,16,99999.808031,191.969285,0.88191,0.0
10,11,24999.808031,191.969285,1.157403,0.0
10,12,99999.769637,230.363142,2.853632,0.0
10,16,99999.808031,191.969285,1.110673,0.0
10,17,99999.846425,153.575428,0.936508,0.0
12,22,99999.808023,191.976963,0.663042,0.0
13,14,1549.808023,191.976963,1.205444,0.0
13,17,99999.846418,153.58157,1.204371,0.0
13,19,24999.846412,153.587713,0.641704,0.0
15,20,24999.808015,191.984641,1.486897,0.0
17,20,99999.808023,191.976963,1.513243,0.0
17,23,24999.808031,191.969285,1.3026,0.0
18,21,24999.808031,191.969285,1.430392,0.0
20,22,24999.808023,191.976963,1.554847,0.0
