node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.802786,197.214348,1.454949,0.0
1,7,99999.802794,197.206245,0.581145,0.0
1,16,99999.842235,157.764996,0.037551,0.0
2,4,99999.802794,197.206245,1.314044,0.0
2,7,99999.802794,197.206245,1.161933,0.0
2,12,99999.802794,197.206245,1.477838,0.0
2,13,99999.802794,197.206245,0.298262,0.0
2,18,24999.802794,197.206245,1.315594,0.0
2,23,24999.802786,197.214348,1.286983,0.0
3,10,99999.802786,197.214348,1.408339,0.0
3,11,24999.802794,197.206245,1.239419,0.0
3,14,1549.802786,197.214348,0.862956,0.0
3,21,99999.802794,197.206245,0.677466,0.0
4,16,99999.802794,197.206245,0.470161,0.0
5,8,24999.842235,157.764996,1.446605,0.0
5,16,24999.842235,157.764996,2.163529,0.0
6,7,1549.802794,197.206245,0.77641,0.0
6,19,1549.802794,197.206245,0.526905,0.0
7,17,99999.802794,197.206245,0.397682,0.0
7,19,24999.802794,197.206245,1.378179,0.0
7,21,99999.842235,157.764996,1.075268,0.0
8,9,24999.842235,157.764996,1.062632,0.0
9,15,24999.842235,157.764996,1.212478,0.0
9,16,99999.842229,157.771478,0.764728,0.0
10,11,24999.842235,157.764996,1.179218,0.0
10,12,99999.842235,157.764996,1.048565,0.0
10,16,99999.842235,157.764996,0.656605,0.0
10,17,99999.802794,197.206245,0.335932,0.0
12,22,99999.802794,197.206245,0.638127,0.0
13,14,1549.842235,157.764996,0.0,0.0
13,17,99999.802794,197.206245,0.0,0.0
13,19,24999.802794,197.206245,0.0,0.0
15,20,24999.802794,197.206245,0.713468,0.0
17,20,99999.802794,197.206245,0.448465,0.0
17,23,24999.802786,197.214348,0.023961,0.0
18,21,24999.802794,197.206245,1.01614,0.0
20,22,24999.802794,197.206245,1.368999,0.0
