node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.804767,195.233059,0.912428,0.0
1,7,99999.804759,195.241001,1.35994,0.0
1,16,99999.765711,234.289204,1.81067,0.0
2,4,99999.843794,156.205508,1.922607,0.0
2,7,99999.843794,156.205508,0.743747,0.0
2,12,99999.804735,195.264829,2.446175,0.0
2,13,99999.843788,156.211863,1.911759,0.0
2,18,24999.765673,234.327326,1.88303,0.0
2,23,24999.843794,156.205508,2.237797,0.0
3,10,99999.804775,195.225119,1.004696,0.0
3,11,24999.804751,195.248944,0.795245,0.0
3,14,1549.804767,195.233059,0.114202,0.0
3,21,99999.804751,195.248944,1.01769,0.0
4,16,99999.804743,195.256885,1.85287,0.0
5,8,24999.804759,195.241001,1.46544,0.0
5,16,24999.720132,279.868202,2.17247,0.0
6,7,1549.804767,195.233061,1.678705,0.0
6,19,1549.843826,156.173743,1.79708,0.0
7,17,99999.843794,156.205508,1.498342,0.0
7,19,24999.843814,156.186449,1.692414,0.0
7,21,99999.804743,195.256885,0.556827,0.0
8,9,24999.804751,195.248944,0.941038,0.0
9,15,24999.759183,240.816825,2.328634,0.0
9,16,99999.765682,234.317794,1.404881,0.0
10,11,24999.804759,195.241004,1.278877,0.0
10,12,99999.804767,195.233061,1.191378,0.0
10,16,99999.804759,195.241004,1.576424,0.0
10,17,99999.843807,156.192803,1.324892,0.0
12,22,99999.843801,156.199154,1.38092,0.0
13,14,1549.759203,240.797234,0.709176,0.0
13,17,99999.804743,195.256885,1.453042,0.0
13,19,24999.798267,201.732626,1.842499,0.0
15,20,24999.804743,195.256885,0.742912,0.0
17,20,99999.804735,195.264828,115.606427,0.0
17,23,24999.804743,195.256885,1.640201,0.0
18,21,24999.765682,234.317794,1.780629,0.0
20,22,24999.843788,156.211862,1.293063,0.0
