node1,node2,free_bw,used_bw,delay,pkloss
1,3,98961.846794,1038153.205733,2.664208,0.0
1,7,99098.151457,901848.543041,1.007318,0.0
1,16,95635.668364,4364331.635635,1.64485,7.8e-05
2,4,87743.422249,12256577.750534,2.428055,6.8e-05
2,7,99960.985222,39014.778325,0.82314,0.0
2,12,92709.660182,7290339.817984,0.495672,0.0
2,13,94829.025632,5170974.367538,1.826167,0.000789
2,18,22531.705276,2468294.723567,0.768423,0.0
2,23,20081.026896,4918973.103859,1.20616,0.000574
3,10,98428.419951,1571580.048658,1.845002,0.0
3,11,23622.981442,1377018.558125,2.191782,0.0
3,14,1287.107075,262892.924691,2.304435,0.0
3,21,99262.925363,737074.636834,2.379417,0.0
4,16,94676.976008,5323023.991843,0.970244,0.0
5,8,24464.360023,535639.976622,1.019478,0.0
5,16,16875.648326,8124351.674042,0.559807,8e-05
6,7,1543.868503,6131.496567,1.142979,0.0
6,19,1351.763233,198236.767407,2.126098,0.0
7,17,98868.755561,1131244.439358,0.351787,0.0
7,19,22496.8733,2503126.70025,1.792431,0.0
7,21,98358.715964,1641284.035622,2.196074,0.00076
8,9,17976.180305,7023819.694878,0.956893,0.0
9,15,19244.561877,5755438.123158,1.264095,0.000147
9,16,88793.855126,11206144.874465,0.504851,0.0
10,11,16093.388996,8906611.004425,1.888394,0.000351
10,12,83553.404024,16446595.97562,1.005292,9.9e-05
10,16,88034.018536,11965981.464473,0.383258,0.000276
10,17,93806.674212,6193325.788493,2.846837,0.000251
12,22,98869.205978,1130794.021875,0.0,0.0
13,14,1005.442932,544557.067713,1.389861,0.0
13,17,98041.247335,1958752.664653,1.910329,0.000198
13,19,21421.06282,3578937.180104,2.193928,0.0
15,20,19138.328463,5861671.537113,0.378251,0.0
17,20,91804.333152,8195666.848129,0.779152,0.00041
17,23,20071.280681,4928719.318751,0.793338,0.00056
18,21,24137.495408,862504.591752,0.884056,0.0
20,22,22464.921099,2535078.901227,1.795769,0.0
