node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.802786,197.214348,1.804829,0.0
1,7,99999.802778,197.22245,1.404047,0.0
1,16,99999.842222,157.77796,1.864672,0.0
2,4,99999.763333,236.666941,0.88644,0.0
2,7,99999.763333,236.666941,1.336336,0.0
2,12,99999.842222,157.77796,0.89395,0.0
2,13,99999.802778,197.22245,0.44632,0.0
2,18,24999.842222,157.77796,1.851559,0.0
2,23,24999.842222,157.77796,1.538038,0.0
3,10,99999.756769,243.231029,1.580834,0.0
3,11,24999.802778,197.22245,0.715971,0.0
3,14,1549.802786,197.214348,0.836134,0.0
3,21,99999.802778,197.22245,0.942945,0.0
4,16,99999.802778,197.22245,0.882983,0.0
5,8,24999.802778,197.22245,0.8775,0.0
5,16,24999.842222,157.77796,1.174331,0.0
6,7,1549.802778,197.22245,1.213312,0.0
6,19,1549.763343,236.657217,0.639439,0.0
7,17,99999.802778,197.22245,0.37694,0.0
7,19,24999.763343,236.657217,1.164317,0.0
7,21,99999.842222,157.77796,1.190424,0.0
8,9,24999.802778,197.22245,1.273394,0.0
9,15,24999.842222,157.77796,1.340151,0.0
9,16,99999.842222,157.77796,1.616836,0.0
10,11,24999.802778,197.22245,0.37694,0.0
10,12,99999.802778,197.22245,1.424074,0.0
10,16,99999.802778,197.22245,0.677705,0.0
10,17,99999.802778,197.22245,0.0,0.0
12,22,99999.842222,157.77796,0.064492,0.0
13,14,1549.802778,197.22245,1.113892,0.0
13,17,99999.802778,197.22245,0.625968,0.0
13,19,24999.763343,236.657217,0.839472,0.0
15,20,24999.842222,157.77796,0.829577,0.0
17,20,99999.842222,157.77796,0.0,0.0
17,23,24999.842222,157.77796,1.81222,0.0
18,21,24999.842222,157.77796,1.857877,0.0
20,22,24999.842222,157.77796,0.0,0.0
