node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.801382,198.61795,1.220703,0.0
1,7,99999.801374,198.626169,1.02067,0.0
1,16,99999.761649,238.351403,1.790166,0.0
2,4,99999.841106,158.89436,1.459241,0.0
2,7,99999.841099,158.900935,2.062559,0.0
2,12,99999.801374,198.626169,0.416756,0.0
2,13,99999.841099,158.900935,1.644254,0.0
2,18,24999.801374,198.626169,1.973152,0.0
2,23,24999.801374,198.626169,2.384901,0.0
3,10,99999.801374,198.626169,1.384854,0.0
3,11,24999.801382,198.61795,1.631737,0.0
3,14,1549.801374,198.626169,0.0,0.0
3,21,99999.80139,198.609732,1.455188,0.0
4,16,99999.801374,198.626169,1.924634,0.0
5,8,24999.801374,198.626169,1.240253,0.0
5,16,24999.761649,238.351403,1.14882,0.0
6,7,1549.801374,198.626169,0.0,0.0
6,19,1549.841099,158.900935,1.487494,0.0
7,17,99999.841099,158.900935,1.142144,0.0
7,19,24999.841099,158.900935,0.807285,0.0
7,21,99999.801382,198.61795,1.707315,0.0
8,9,24999.801374,198.626169,0.0,0.0
9,15,24999.761649,238.351403,2.096415,0.0
9,16,99999.761649,238.351403,1.916647,0.0
10,11,24999.801374,198.626169,1.099586,0.0
10,12,99999.801374,198.626169,1.459837,0.0
10,16,99999.801374,198.626169,1.72019,0.0
10,17,99999.841099,158.900935,0.899076,0.0
12,22,99999.801374,198.626169,0.512123,0.0
13,14,1549.801374,198.626169,0.821352,0.0
13,17,99999.841099,158.900935,0.976086,0.0
13,19,24999.841099,158.900935,2.134562,0.0
15,20,24999.801374,198.626169,1.452446,0.0
17,20,99999.801374,198.626169,1.392365,0.0
17,23,24999.801374,198.626169,1.652479,0.0
18,21,24999.801382,198.61795,1.058221,0.0
20,22,24999.841099,158.900935,1.355052,0.0
